StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,timepressure_First Click,timepressure_Last Click,timepressure_Page Submit,timepressure_Click Count,notimepressure_First Click,notimepressure_Last Click,notimepressure_Page Submit,notimepressure_Click Count,ppm_1,ppm_2,ppm_3,spp_1,spp_2,spp_3,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,attnCheckQ,gender,age,income,ethnicity,country,edu,fam,fam.open,purpose,wid,sid,attnCheck,metric,timepressure
10/18/2018 9:56,10/18/2018 9:58,0,76.189.206.17,100,97,1,10/18/2018 9:58,R_29gNCuqhETi71QD,,,,,40.79110718,-81.41690063,anonymous,EN,7,7,18.474,1,,,,,20,30,40,,,,12.356,12.356,12.375,1,,0,32,3,3,0,2,0,,to see how much people would pay for a printer,AOMXLBIJ54UJR,intermediate03212016,1,ppm,yes
10/18/2018 9:56,10/18/2018 9:58,0,12.195.149.34,100,118,1,10/18/2018 9:58,R_1IQWTPROxK3Ih5e,,,,,37.90899658,-86.89569855,anonymous,EN,5.901,5.901,15.031,1,,,,,,,,300,250,200,20.396,25.163,25.192,2,,0,54,9,3,0,5,0,,Making value-related choices.,A30VO44RKH1JEH,intermediate03212016,1,spp,yes
10/18/2018 9:55,10/18/2018 9:58,0,97.81.164.197,100,205,1,10/18/2018 9:58,R_2qqQat5HWZrkaLo,,,,,36.18190002,-85.44080353,anonymous,EN,,,,,13.399,52.936,56.22,4,,,,29.95,35.95,40.95,15.66,15.66,15.681,1,,1,49,2,3,0,4,0,,Making decisions about how good a product you would purchase is.,AKZD89B2WLSX7,intermediate03212016,1,spp,no
10/18/2018 9:56,10/18/2018 9:59,0,166.182.244.240,100,166,1,10/18/2018 9:59,R_2ePUfZNepmligWP,,,,,37.25840759,-79.98069763,anonymous,EN,,,,,16.155,24.891,26.159,4,50,50,55,,,,11.436,11.436,11.469,1,,1,37,2,3,0,5,0,,"To find out how much more people would pay for a slight increase in product performance, or a bigger increase.",A83OOIGU4606R,intermediate03212016,1,ppm,no
10/18/2018 9:58,10/18/2018 9:59,0,98.117.196.22,100,49,1,10/18/2018 9:59,R_1DHlVlILyPpyPUh,,,,,39.3914032,-76.48709869,anonymous,EN,3.821,7.435,8.557,3,,,,,,,,10,15,20,8.217,8.217,8.224,1,,1,21,1,3,0,4,0,,the purpose was to take a educated guess at how much it would cost.,A3PEW8E35P2TDV,intermediate03212016,1,spp,yes
10/18/2018 9:59,10/18/2018 10:00,0,98.113.157.24,100,62,1,10/18/2018 10:00,R_21jRqmqzYBgjTgC,,,,,41.17050171,-73.77149963,anonymous,EN,1.959,1.959,16.097,1,,,,,20,30,80,,,,9.696,9.696,9.709,1,,0,28,6,"3,5",0,7,0,,,A4KPMU50CBBZ,intermediate03212016,1,ppm,yes
10/18/2018 9:56,10/18/2018 10:00,0,216.81.103.58,100,258,1,10/18/2018 10:00,R_3QYopo8B2zV1uhi,,,,,31.21369934,-82.35569763,anonymous,EN,5.988,17.161,19.383,3,,,,,150,200,250,,,,12.919,17.222,17.247,2,,0,47,2,3,0,2,1,"there are similar surveys out there, but almost all of them a little different....this one was a little different.",To find out how much i'll pay for printers.,A2ZLJQWCM8KU36,intermediate03212016,1,ppm,yes
10/18/2018 9:58,10/18/2018 10:00,0,75.139.254.220,100,147,1,10/18/2018 10:00,R_2dKYMaHyP57f3Uj,,,,,32.7230072,-97.44830322,anonymous,EN,,,,,8.509,22.928,33.246,3,,,,200,180,150,23.887,23.887,23.944,1,,0,71,6,3,0,5,0,,Spending decisions,A321UTTHJSC5PO,intermediate03212016,1,spp,no
10/18/2018 9:59,10/18/2018 10:00,0,64.53.149.118,100,76,1,10/18/2018 10:00,R_1IilGLHzpkgRjaR,,,,,42.0144043,-88.09349823,anonymous,EN,,,,,2.616,9.543,11.158,4,100,100,100,,,,9.073,9.073,9.081,1,,0,31,1,2,0,3,0,,printers,A2XPKOEZOKOMH5,intermediate03212016,1,ppm,no
10/18/2018 9:59,10/18/2018 10:01,0,70.95.43.222,100,92,1,10/18/2018 10:01,R_1NrAF3EeY7yhX6H,,,,,32.79719543,-117.1707993,anonymous,EN,,,,,1.066,41.034,50.932,3,,,,50,60,70,3.514,3.514,3.525,1,,1,30,1,2,0,5,0,,Not sure exactly,A2HIPDBIQTFGAX,intermediate03212016,1,spp,no
10/18/2018 10:00,10/18/2018 10:01,0,173.169.135.144,100,74,1,10/18/2018 10:01,R_1LeAyYwmgIOwyd6,,,,,27.99020386,-82.74330139,anonymous,EN,5.156,5.156,12.332,1,,,,,30,40,70,,,,8.267,8.267,8.307,1,,0,49,7,3,0,2,0,,"IDK
",A9WGDBDXUNLOD,intermediate03212016,1,ppm,yes
10/18/2018 9:59,10/18/2018 10:01,0,71.62.124.5,100,167,1,10/18/2018 10:01,R_2wBSEKWOE7pa4d8,,,,,37.25630188,-80.43470001,anonymous,EN,3.372,14.602,20.216,6,,,,,100,120,150,,,,11.16,40.781,40.832,5,,1,75,2,3,0,5,0,,What interferences do in decision making,A1MMPS2GX0CJHB,intermediate03212016,1,ppm,yes
10/18/2018 10:00,10/18/2018 10:02,0,24.241.210.74,100,121,1,10/18/2018 10:02,R_1N52E4kUYLoYWiT,,,,,32.57679749,-85.31199646,anonymous,EN,4.793,12.359,18.199,3,,,,,,,,15,6,2,1.538,25.727,25.754,4,,0,27,1,3,0,3,0,,To understand how individuals react to feeling rushed. ,ATCW7GWYA922U,intermediate03212016,1,spp,yes
10/18/2018 10:01,10/18/2018 10:02,0,71.204.25.33,100,62,1,10/18/2018 10:02,R_3qkEfjxriuwDIqL,,,,,33.76989746,-84.29499817,anonymous,EN,,,,,2.352,2.352,18.681,1,,,,40,55,70,7.056,7.056,7.068,1,,1,37,2,3,0,5,0,,,A3U6IA3JUSFZ2M,intermediate03212016,1,spp,no
10/18/2018 10:00,10/18/2018 10:02,0,164.67.178.34,100,110,1,10/18/2018 10:02,R_3qfYlHNjG3SgMK8,,,,,34.16549683,-118.5175018,anonymous,EN,4.155,4.155,8.689,1,,,,,,,,100,50,25,9.679,9.679,9.687,1,,1,23,4,4,0,5,0,,not sure,A1VXYXOX7S85P6,intermediate03212016,1,spp,yes
10/18/2018 10:00,10/18/2018 10:02,0,68.224.138.45,100,113,1,10/18/2018 10:02,R_2flXV6Ci5hl7mBw,,,,,36.09140015,-115.088501,anonymous,EN,,,,,5.606,20.722,22.925,4,2,3,5,,,,31.051,31.051,31.061,1,,1,36,1,2,0,2,0,,i have no clue,AOBL5QNN9F5PY,intermediate03212016,1,ppm,no
10/18/2018 10:02,10/18/2018 10:04,0,73.90.69.147,100,109,1,10/18/2018 10:04,R_3QPC4qqH38nq39N,,,,,36.82530212,-119.6801987,anonymous,EN,1.782,1.782,10.474,1,,,,,50,60,80,,,,32.016,32.016,32.026,1,,0,30,9,3,0,2,0,,How quickly someone could make a decision? ,A3DQHMEEQ1CFIZ,intermediate03212016,1,ppm,yes
10/18/2018 10:02,10/18/2018 10:05,0,209.64.84.133,100,185,1,10/18/2018 10:05,R_1pK9LP7OlIMgJwQ,,,,,29.539505,-98.41940308,anonymous,EN,,,,,2.626,2.626,23.744,1,29,35,59,,,,40.723,40.723,40.732,1,,0,33,9,3,0,5,0,,To determine how much escalating benefits can determine changes in value.,A1J40VGBH9ZUU6,intermediate03212016,1,ppm,no
10/18/2018 10:02,10/18/2018 10:05,0,24.224.18.23,100,173,1,10/18/2018 10:05,R_2ypFKsGhpwmOVOT,,,,,37.99310303,-100.9893036,anonymous,EN,,,,,2.02,9.088,11.667,4,,,,60,70,80,63.694,63.694,63.704,1,,1,32,9,3,0,2,0,,how much more people are willing to spend,A1YXK28TV2C302,intermediate03212016,1,spp,no
10/18/2018 10:06,10/18/2018 10:07,0,173.69.203.250,100,73,1,10/18/2018 10:07,R_3NV3t8FRDNKPhSw,,,,,39.26550293,-76.49349976,anonymous,EN,2.633,16.442,19.074,3,,,,,,,,70,90,120,5.13,5.13,5.138,1,,1,39,9,3,0,5,0,,I really have no idea,A3LFVI65XV1T46,intermediate03212016,1,spp,yes
10/18/2018 10:06,10/18/2018 10:07,0,174.193.140.43,100,68,1,10/18/2018 10:07,R_Ybky1u0yextslfr,,,,,35.76669312,-78.60079956,anonymous,EN,,,,,2.499,11.839,15.17,8,,,,80,90,110,1.229,3.499,3.528,4,,1,53,9,3,0,6,0,,Trade offs,A3OLRWACCCCUTU,intermediate03212016,1,spp,no
10/18/2018 10:05,10/18/2018 10:07,0,50.24.252.180,100,139,1,10/18/2018 10:07,R_2QtfW7pVyWBCvkM,,,,,30.64480591,-95.57980347,anonymous,EN,4.917,21.654,24.438,3,,,,,,,,100,50,25,16.947,16.947,16.965,1,,1,44,1,1,0,5,0,,Comparability,A2QIWWNL33VJ3J,intermediate03212016,1,spp,yes
10/18/2018 10:06,10/18/2018 10:07,0,24.178.154.132,100,70,1,10/18/2018 10:07,R_2otQAeMflt0DPb3,,,,,35.68840027,-81.36119843,anonymous,EN,1.449,1.449,9.789,1,,,,,40,45,50,,,,9.455,9.455,9.472,1,,0,24,2,3,0,4,0,,Effect of timers on decision making.,A1L4FKJ6UUBAHV,intermediate03212016,1,ppm,yes
10/18/2018 10:06,10/18/2018 10:07,0,67.2.238.58,100,109,1,10/18/2018 10:07,R_davhQJLB9hemwkV,,,,,40.65679932,-111.8904037,anonymous,EN,,,,,3.782,14.009,14.964,4,100,100,150,,,,2.836,6.95,8.774,3,"4,10",1,26,1,3,0,5,0,,"No idea, really.",A3R02JGZB9ORV0,intermediate03212016,0,ppm,no
10/18/2018 10:06,10/18/2018 10:07,0,167.187.101.240,100,104,1,10/18/2018 10:07,R_2P4KnDJXWhI3T7J,,,,,34.09010315,-118.4065018,anonymous,EN,3.435,8.642,11.912,3,,,,,25,35,50,,,,15.6,15.6,15.615,1,,0,35,9,3,0,3,0,,not sure at all.,A2JIFMN6FU5N0T,intermediate03212016,1,ppm,yes
10/18/2018 10:07,10/18/2018 10:09,0,63.151.162.14,100,88,1,10/18/2018 10:09,R_3R9rYw63d7vzgtZ,,,,,31.48919678,-110.2153015,anonymous,EN,,,,,5.723,19.209,21.991,3,35,70,99,,,,16.159,16.159,16.166,1,,1,51,4,3,0,4,0,,,AHUO072N55J8H,intermediate03212016,1,ppm,no
10/18/2018 10:07,10/18/2018 10:10,0,162.72.48.169,100,138,1,10/18/2018 10:10,R_PBCmM6M10q6Pa0N,,,,,30.6829071,-94.89759827,anonymous,EN,,,,,3.801,10.347,13.343,6,,,,100,120,150,2.661,18.619,18.825,9,,0,33,3,1,0,3,0,,decision making when shopping,A324ZH821IYPHU,intermediate03212016,1,spp,no
10/18/2018 10:07,10/18/2018 10:10,0,73.46.104.41,100,206,1,10/18/2018 10:10,R_plQZ5becMyzcuyt,,,,,26.34620667,-80.08439636,anonymous,EN,12.365,49.163,53.291,6,,,,,,,,50,30,25,27.124,31.271,31.324,2,,1,65,5,3,0,3,0,,QUUICK DECISIONS,A1QDX3L06F1CZ3,intermediate03212016,1,spp,yes
10/18/2018 10:10,10/18/2018 10:11,0,96.46.122.28,100,59,1,10/18/2018 10:11,R_VQ0GqaFbBsVRqEx,,,,,34.83700562,-102.4049988,anonymous,EN,,,,,6.407,6.407,10.823,1,,,,200,200,200,10.172,10.784,10.7,2,,0,40,4,3,0,6,0,,no idea,AO81QRI85XLIJ,intermediate03212016,1,spp,no
10/18/2018 10:09,10/18/2018 10:11,0,144.121.20.146,100,101,1,10/18/2018 10:11,R_22S3KSLMEigxGQG,,,,,42.36470032,-71.10420227,anonymous,EN,,,,,17.584,17.584,26.503,1,29,39,60,,,,19.34,19.34,19.347,1,,1,42,9,2,0,5,0,,to find out how much people want to pay for a printer,A2DSMI4NVFAVV1,intermediate03212016,1,ppm,no
10/18/2018 10:08,10/18/2018 10:11,0,68.97.17.87,100,163,1,10/18/2018 10:11,R_2CCAVskjQ5GZ69j,,,,,35.22039795,-97.45770264,anonymous,EN,,,,,7.858,23.885,28.215,3,,,,80,100,120,43.391,43.391,43.403,1,,1,39,1,3,0,5,0,,have no idea,AXROG1PNZTU19,intermediate03212016,1,spp,no
10/18/2018 10:10,10/18/2018 10:11,0,173.218.71.9,100,109,1,10/18/2018 10:11,R_1pS6rgm4MKt1XLD,,,,,37.05119324,-93.29720306,anonymous,EN,2.582,13.474,17.594,2,,,,,,,,200,300,400,26.419,26.419,26.43,1,,1,20,3,3,0,2,0,,To see how much I would pay for a printer,A1Y22DO5VXDK8U,intermediate03212016,1,spp,yes
10/18/2018 10:09,10/18/2018 10:12,0,151.188.201.189,100,129,1,10/18/2018 10:12,R_2abCNKgEHCKuXgs,,,,,38.92520142,-77.39279938,anonymous,EN,4.438,14.243,19.473,3,,,,,89,56,23,,,,13.582,15.636,15.649,2,,0,54,7,3,0,5,0,,To see if the flashing red background affected average speed?,A3IO4P2AU6NA18,intermediate03212016,1,ppm,yes
10/18/2018 10:10,10/18/2018 10:12,0,174.107.108.45,100,121,1,10/18/2018 10:12,R_2cCvLKK1odKNe7F,,,,,33.99499512,-81.08879852,anonymous,EN,,,,,3.326,17.358,20.272,3,,,,30,40,50,9.401,9.401,9.535,1,,1,45,1,1,0,3,0,,To see how much people are willing to pay for a product based on its performance. ,A1GZAHNN3T1AOJ,intermediate03212016,1,spp,no
10/18/2018 10:08,10/18/2018 10:13,0,104.159.164.78,100,260,1,10/18/2018 10:13,R_cPhkvWjh6Gld3b3,,,,,46.81469727,-92.19979858,anonymous,EN,4.541,7.508,9.888,3,,,,,,,,2,2,4,2.309,3.405,10.444,2,"1,5",1,20,1,3,0,3,1,"the ""getting to know you questions""",to figure out if i would be good for the study.,A1DC4J9MWPMF8Y,intermediate03212016,0,spp,yes
10/18/2018 10:11,10/18/2018 10:13,0,73.9.234.246,100,89,1,10/18/2018 10:13,R_pMo1oAboNuoYHU5,,,,,42.3184967,-88.99720001,anonymous,EN,,,,,2.899,7.766,9.701,3,50,75,100,,,,14.436,15.332,15.345,2,,1,23,7,3,0,5,0,,To see what we would be willing to pay for a product.,A3VBBMDQ61N1L,intermediate03212016,1,ppm,no
10/18/2018 10:12,10/18/2018 10:14,0,96.89.221.226,100,101,1,10/18/2018 10:14,R_2EbJYuHGos3Ma9N,,,,,42.3769989,-71.12560272,anonymous,EN,2.37,2.37,12.943,1,,,,,,,,100,120,145,14.126,14.126,14.157,1,,1,34,9,3,0,6,0,,To see how people value printer speed.,AKQWJ8Y1TMHX0,intermediate03212016,1,spp,yes
10/18/2018 10:10,10/18/2018 10:14,0,108.88.173.37,100,244,1,10/18/2018 10:14,R_RsiQ4iVettWBwZ3,,,,,42.55819702,-83.47730255,anonymous,EN,,,,,3.903,9.668,16.801,6,50,50,100,,,,55.541,66.657,66.686,4,,1,34,6,1,0,4,1,The paragraph about ignoring the question and clicking or choosing something else,To see how much someone is willing to spend on a printer,A13Y111PQDIMFX,intermediate03212016,1,ppm,no
10/18/2018 10:13,10/18/2018 10:15,0,104.188.190.225,100,77,1,10/18/2018 10:15,R_3J5lFspSyji4JXl,,,,,28.58009338,-81.48459625,anonymous,EN,4.463,9.503,11.878,3,,,,,30,40,50,,,,19.964,19.964,19.977,1,,1,30,7,3,0,5,0,,uprinter prices,A1G4ZQ8NAB94TT,intermediate03212016,1,ppm,yes
10/18/2018 10:12,10/18/2018 10:15,0,73.86.65.148,100,184,1,10/18/2018 10:15,R_1I5EQQsCUVZswhE,,,,,38.60949707,-76.60030365,anonymous,EN,3.604,17.229,20.413,3,,,,,,,,100,150,200,3.142,43.814,45.007,10,"4,7",1,36,8,3,0,3,0,,RESEARCH,A1LLHRPNSC6M5J,intermediate03212016,0,spp,yes
10/18/2018 10:13,10/18/2018 10:15,0,107.15.177.125,100,96,1,10/18/2018 10:15,R_8B0yjYQuoHiMTu1,,,,,35.72250366,-78.84079742,anonymous,EN,,,,,1.242,1.242,11.965,1,30,35,50,,,,13.215,13.215,13.225,1,,1,28,9,3,0,5,0,,How much people would be willing to pay for an item based on its performance abilities.,A1N880NAYKMJBS,intermediate03212016,1,ppm,no
10/18/2018 10:13,10/18/2018 10:15,0,67.158.129.138,100,126,1,10/18/2018 10:15,R_2En2CtA4Grgs4iI,,,,,30.43940735,-85.06199646,anonymous,EN,,,,,1.118,11.005,13.493,3,30,40,60,,,,3.661,14.373,14.383,2,,0,33,4,3,0,3,0,,product value,ANNMX8DT735CD,intermediate03212016,1,ppm,no
10/18/2018 10:14,10/18/2018 10:16,0,69.76.231.160,100,103,1,10/18/2018 10:16,R_yWJPjoqFu6bzbyx,,,,,38.80749512,-94.91570282,anonymous,EN,,,,,1.438,15.034,17.214,5,,,,30,35,50,6.064,15.509,15.516,3,,1,21,5,3,0,4,0,,Measuring different desirability levels of product attributes,A3G2FBKYCRD5Q8,intermediate03212016,1,spp,no
10/18/2018 10:15,10/18/2018 10:17,0,128.23.28.83,100,106,1,10/18/2018 10:17,R_bBXZ7b8mW0nRY4N,,,,,32.78619385,-79.94709778,anonymous,EN,38.699,38.699,49.828,1,,,,,1,3,5,,,,6.679,6.679,6.607,1,,0,36,9,3,0,5,0,,to see how much we are willing to shell out for printing,A14QHFJ52HGE6Q,intermediate03212016,1,ppm,yes
10/18/2018 10:14,10/18/2018 10:17,0,71.102.123.25,100,179,1,10/18/2018 10:17,R_1f2QOe9CzaoD5qQ,,,,,41.22079468,-75.77359772,anonymous,EN,6.514,12.413,14.886,3,,,,,,,,100,75,40,16.433,16.433,16.449,1,,1,42,9,3,0,3,0,,decide on a price for a printer based on how fast it printed.,A1G331HUXOSJAM,intermediate03212016,1,spp,yes
10/18/2018 10:16,10/18/2018 10:17,0,131.216.14.3,100,72,1,10/18/2018 10:17,R_3ndTchAvBpGBPSy,,,,,36.10079956,-115.1364975,anonymous,EN,1.55,14.734,21.155,2,,,,,,,,50,75,100,5.852,5.852,5.86,1,,0,29,7,3,0,6,0,,Unsure.,A1AF6EW9YUMER9,intermediate03212016,1,spp,yes
10/18/2018 10:11,10/18/2018 10:18,0,143.59.36.79,100,419,1,10/18/2018 10:18,R_Uz60XAzYCALv2dX,,,,,33.36959839,-84.81939697,anonymous,EN,6.425,27.187,31.54,4,,,,,25,35,50,,,,66.225,66.225,66.238,1,,0,61,5,3,0,5,1,Had a similar reading exercise in school,Do people follow directions,A3578O0CWMXB2I,intermediate03212016,1,ppm,yes
10/18/2018 10:14,10/18/2018 10:19,0,164.160.186.5,100,249,1,10/18/2018 10:19,R_1pG8uJz8l4BBygJ,,,,,8,38,anonymous,EN,,,,,7.152,49.095,52.149,21,,,,100,200,300,13.196,46.229,46.277,6,,0,34,9,1,0,3,0,,To see how much people are willing to pay for a printer. ,A1IDHLHIVKMT8D,intermediate03212016,1,spp,no
10/18/2018 10:17,10/18/2018 10:19,0,174.200.7.219,100,81,1,10/18/2018 10:19,R_OqDvwj6rQ54j4s1,,,,,39.73590088,-75.66470337,anonymous,EN,,,,,7.245,12.645,15.244,6,,,,100,110,125,9.445,16.5,16.624,4,,1,43,5,3,0,5,0,,Unsure,A150XGQ7KWLBWN,intermediate03212016,1,spp,no
10/18/2018 10:18,10/18/2018 10:19,0,73.79.234.180,100,60,1,10/18/2018 10:19,R_4SeTBx64mJnGeOd,,,,,40.331604,-76.39759827,anonymous,EN,,,,,2.137,2.137,11.027,1,80,90,100,,,,8.151,8.151,8.165,1,,1,37,9,3,0,6,0,,to judge printer pricing,A2BVWVCUFVP9R6,intermediate03212016,1,ppm,no
10/18/2018 10:17,10/18/2018 10:20,0,68.169.160.5,100,174,1,10/18/2018 10:20,R_10SeS0DM5WvP4tn,,,,,35.00149536,-85.23840332,anonymous,EN,4.835,28.811,31.658,6,,,,,150,200,250,,,,37.853,37.853,37.911,1,,1,55,6,3,0,3,0,,to see if the blinking timed screen made a difference in decision,A3VCI1GD718G7A,intermediate03212016,1,ppm,yes
10/18/2018 10:19,10/18/2018 10:21,0,168.235.1.4,100,76,1,10/18/2018 10:21,R_3QPD2Fl2bmwFbwa,,,,,41.94529724,-87.74739838,anonymous,EN,2.338,2.338,10.711,1,,,,,40,50,60,,,,16.038,16.038,16.075,1,,1,45,9,3,0,6,0,,DECISION MAKING UNDER A TIME LIMIT,A8289AEOKHKV4,intermediate03212016,1,ppm,yes
10/18/2018 10:19,10/18/2018 10:21,0,69.118.111.161,100,144,1,10/18/2018 10:21,R_22SrHLlYwKNOUj1,,,,,40.94610596,-73.86689758,anonymous,EN,,,,,7.599,19.978,25.774,3,,,,77,82,100,15.049,45.128,47.12,4,10,1,36,7,1,0,3,0,,not sure,A24S237CJHQ693,intermediate03212016,0,spp,no
10/18/2018 10:21,10/18/2018 10:23,0,104.129.194.50,100,126,1,10/18/2018 10:23,R_3prnPGWab2GxNBL,,,,,38.98069763,-77.10030365,anonymous,EN,3.489,10.081,11.951,4,,,,,100,150,200,,,,13.236,13.236,13.243,1,,1,28,9,3,0,6,0,,I think it was to see how much value some one places in a product according to features.,AUAVYN33R5DDY,intermediate03212016,1,ppm,yes
10/18/2018 10:21,10/18/2018 10:23,0,72.36.113.34,100,79,1,10/18/2018 10:23,R_22JFZrK1ToLphtS,,,,,40.1105957,-88.20729828,anonymous,EN,,,,,0,0,14.817,0,50,60,90,,,,7.512,7.512,7.532,1,,0,29,7,2,0,5,0,,How do people price printers according to a single metric?,A3ATU3VULAB7K2,intermediate03212016,1,ppm,no
10/18/2018 10:20,10/18/2018 10:23,0,24.100.135.4,100,158,1,10/18/2018 10:23,R_2dj1L3W0bfsN2Hk,,,,,38,-88.92269897,anonymous,EN,4.266,22.164,25.895,3,,,,,,,,59,65,75,11.866,14.094,14.161,2,,1,54,2,3,0,2,0,,convenience and cost we would pay.,A3IMXR6YJSDGAF,intermediate03212016,1,spp,yes
10/18/2018 10:22,10/18/2018 10:23,0,65.31.36.145,100,94,1,10/18/2018 10:23,R_1ghIuhh3nwUd7gV,,,,,39.05839539,-84.33959961,anonymous,EN,,,,,11.458,18.772,21.731,3,,,,30,40,50,13.396,13.396,13.418,1,,1,45,1,3,0,5,0,,not sure,A4Q2WGBCAFQFI,intermediate03212016,1,spp,no
10/18/2018 10:22,10/18/2018 10:24,0,75.115.130.60,100,107,1,10/18/2018 10:24,R_1ouK2vZvSk9YjeF,,,,,28.07629395,-82.48519897,anonymous,EN,4.164,18.678,23.12,3,,,,,49.99,60,89,,,,11.023,11.023,11.042,1,,1,50,5,3,0,3,0,,unsure,A3NUSJFX5ORZT7,intermediate03212016,1,ppm,yes
10/18/2018 10:23,10/18/2018 10:24,0,23.235.110.10,100,49,1,10/18/2018 10:24,R_ZyDBOe71i1WiBZn,,,,,55.37199402,-131.683197,anonymous,EN,1.191,1.191,7.654,1,,,,,10,15,20,,,,2.497,4.802,4.827,3,,0,30,5,3,0,5,0,,No idea,ABUU4QXC2IU4G,intermediate03212016,1,ppm,yes
10/18/2018 10:23,10/18/2018 10:24,0,71.63.253.41,100,56,1,10/18/2018 10:24,R_3fuwjgCGMcXQzQA,,,,,45.69140625,-122.5805054,anonymous,EN,,,,,1.628,8.574,10.346,5,,,,100,125,150,9.797,9.797,9.805,1,,1,31,1,3,0,5,0,,How we value time versus money?,A3RQBG3LOJQ4SD,intermediate03212016,1,spp,no
10/18/2018 10:22,10/18/2018 10:24,0,71.201.138.248,100,132,1,10/18/2018 10:24,R_1CKM7vKxelwWKa3,,,,,41.51019287,-87.74060059,anonymous,EN,,,,,4.801,25.931,29.126,3,,,,30,35,40,5.021,14.225,14.264,2,,1,36,1,1,0,5,0,,How much people are willing to pay for a product based on it's performance and their needs.,A3VCGGQLXJMKFK,intermediate03212016,1,spp,no
10/18/2018 10:24,10/18/2018 10:25,0,68.44.157.60,100,64,1,10/18/2018 10:25,R_1n1OF9uhNX0IcG8,,,,,39.67300415,-86.07569885,anonymous,EN,,,,,8.394,12.811,16.611,3,250,200,150,,,,10.193,11.308,11.332,2,,1,23,4,3,0,3,0,,,AUFCBPDWGE42L,intermediate03212016,1,ppm,no
10/18/2018 10:24,10/18/2018 10:25,0,45.27.38.30,100,65,1,10/18/2018 10:25,R_1pYh702yPxU5y79,,,,,34.89680481,-82.26740265,anonymous,EN,1.821,10.696,12.683,8,,,,,,,,100,150,200,2.837,8.391,8.95,16,"2,4,6,7,10",0,24,6,2,0,4,0,,To see. What a product would be worth. ,AU9T3J4W5SFR3,intermediate03212016,0,spp,yes
10/18/2018 10:22,10/18/2018 10:25,0,71.238.24.186,100,175,1,10/18/2018 10:25,R_3Lj94aO04tymZM8,,,,,45.48399353,-122.6365051,anonymous,EN,,,,,1.91,1.91,14.732,1,150,174,200,,,,32.156,32.156,32.17,1,,1,32,9,4,0,5,0,,I don't know ,A3K2ZXAFZCHYZI,intermediate03212016,1,ppm,no
10/18/2018 10:23,10/18/2018 10:25,0,174.204.43.252,100,133,1,10/18/2018 10:25,R_Wr4JhebpKQ9giPL,,,,,38.91220093,-77.0177002,anonymous,EN,3.855,12.074,15.325,6,,,,,,,,75,100,150,18.677,18.687,18.73,2,,0,35,9,3,0,5,0,,Evaluating how making a person feel rushed impacted how much they would pay.,A2AW5504I3KKSG,intermediate03212016,1,spp,yes
10/18/2018 10:22,10/18/2018 10:25,0,173.239.232.104,100,184,1,10/18/2018 10:25,R_2fqVGgF18z3VCXj,,,,,33.01980591,-96.69889832,anonymous,EN,,,,,10.8,27.847,37.681,6,100,115,150,,,,25.538,25.538,25.548,1,,0,45,9,3,0,7,0,,The purpose is to evaluate consumer perceptions of value for a printer based on printing speed.,A1VL0AMO2EH616,intermediate03212016,1,ppm,no
10/18/2018 10:23,10/18/2018 10:26,0,68.56.32.36,100,153,1,10/18/2018 10:26,R_1YRw6tRZOhRhfix,,,,,42.9282074,-83.62640381,anonymous,EN,,,,,1.906,23.433,26.093,5,,,,50,75,100,3.111,9.392,10.896,4,"4,7,9",1,27,1,3,0,3,0,,To figure out how much to charge for a good printer,A34WKPM96FEB2X,intermediate03212016,0,spp,no
10/18/2018 10:25,10/18/2018 10:26,0,73.99.137.33,100,85,1,10/18/2018 10:26,R_3rOsC6BwLSTFCJW,,,,,37.28529358,-80.06919861,anonymous,EN,,,,,6.624,16.424,20.34,3,,,,50,50,60,13.297,13.297,13.315,1,,1,49,2,3,0,2,0,,I'm not sure.,A2KI7W45F6HRVY,intermediate03212016,1,spp,no
10/18/2018 10:25,10/18/2018 10:26,0,174.65.5.11,100,92,1,10/18/2018 10:26,R_32RVc1LWXEdxNFh,,,,,32.72399902,-116.9976044,anonymous,EN,,,,,8.641,24.863,31.007,4,,,,100,150,200,6.587,6.587,6.606,1,,1,28,7,3,0,5,0,,not sure,A265YVS68WFFPQ,intermediate03212016,1,spp,no
10/18/2018 10:24,10/18/2018 10:26,0,64.121.44.134,100,133,1,10/18/2018 10:26,R_rjqm3u1nyvX6myJ,,,,,40.60679626,-75.47810364,anonymous,EN,11.435,38.736,41.394,13,,,,,,,,150,150,150,4.184,18.061,18.232,11,,1,54,9,3,0,6,0,,Unsure,A2OROMUVBD1NVC,intermediate03212016,1,spp,yes
10/18/2018 10:22,10/18/2018 10:26,0,208.123.181.2,100,237,1,10/18/2018 10:26,R_V1F27DD73DcPI0F,,,,,34.52990723,-83.97979736,anonymous,EN,3.009,3.009,24.282,1,,,,,,,,100,200,300,21.656,21.656,21.667,1,,1,25,1,3,0,4,0,,Predicting the preference of a product in your own sense. ,A3UNYN3HSRKVLR,intermediate03212016,1,spp,yes
