StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,donate,gender,age,fam,fam.open,purpose,PROLIFIC_PID,spacing,labels
2/26/2020 2:57,2/26/2020 2:58,4,92.15.59.66,100,100,1,3/2/2020 1:47,R_esnntHaTRQKC4IZ,,,,,52.57539368,-1.546905518,anonymous,EN,2,0,59,0,,To assess the impact of overhead spend on donating behavior,58b1e8dadffbb5000194b3aa,decel,no
2/26/2020 2:56,2/26/2020 2:58,4,109.146.31.221,100,112,1,3/2/2020 1:47,R_9KLeE9MPr7mDNHL,,,,,52.32980347,-0.07409668,anonymous,EN,2,1,31,0,,To discover individual preferences when given the potential to profit themselves,5e4d5381c5482e023caab343,accel,yes
2/26/2020 2:56,2/26/2020 2:58,4,90.192.228.107,100,144,1,3/2/2020 1:47,R_1GLos8lxRpTtoCF,,,,,52.90289307,-1.504592896,anonymous,EN,2,1,45,1,I have done a survey similar to this before,Not sure,5a6b78840384310001945b47,decel,no
2/26/2020 2:57,2/26/2020 2:58,4,78.33.42.98,100,92,1,3/2/2020 1:47,R_50vzPqxPY5O1gnr,,,,,52.67260742,-2.448806763,anonymous,EN,1,1,27,0,,Test moral compass?,5c5c11174faa030001d13bef,decel,yes
2/26/2020 2:56,2/26/2020 2:58,4,2.24.18.18,100,134,1,3/2/2020 1:47,R_801CD9YuGiglnox,,,,,56.03349304,-4.341506958,anonymous,EN,2,0,42,0,,to see if people would be willing to give money to a certain charity based on what they do,5dc486da84799a35fbede98d,accel,no
2/26/2020 2:55,2/26/2020 2:58,4,194.168.228.56,100,225,1,3/2/2020 1:47,R_5pZMyFgxqgG6Yap,,,,,50.90510559,-1.365493774,anonymous,EN,1,1,33,1,Providing the temptation to take the £10 but this tends to be a trick to see if the survey participant is greedy.,I guess it was to do with if we would take the chance to pocket the £10 rather than do the right thing and have the chance that the £10 would go to the charity.,5c10dc7a2b16ba0001c87e30,accel,yes
2/26/2020 2:57,2/26/2020 2:58,4,213.121.19.165,100,99,1,3/2/2020 1:47,R_bdW5GICuVj0MTrv,,,,,51.14100647,0.823806763,anonymous,EN,2,0,46,0,,To test how charitable I am?,5ad35bcdfb109b0001a32b20,accel,yes
2/26/2020 2:56,2/26/2020 2:58,4,146.198.96.70,100,165,1,3/2/2020 1:47,R_8zVdqGn4nmVcuy1,,,,,54.5256958,-1.544204712,anonymous,EN,2,1,37,0,,To evaluate the influence of the information given on our decision making process.,57fb76a8bd8a970001fde35d,accel,no
2/26/2020 2:56,2/26/2020 2:58,4,90.206.241.246,100,144,1,3/2/2020 1:47,R_3Uiupkp84ZBonQ1,,,,,51.25390625,0.532699585,anonymous,EN,1,1,37,0,,to see how people evaluate the worth of a charity and the greed of the person making the evaluation,5985f6bdeef500000111db98,accel,yes
2/26/2020 2:56,2/26/2020 2:59,4,82.30.76.181,100,151,1,3/2/2020 1:47,R_e50nIBBmvmC9u5v,,,,,52.46359253,-1.79119873,anonymous,EN,1,0,20,0,,To see the increase in amount of people keeping the money for themselves compared to amount of money that does not actually go to charity.,5e0f78a3c0b81f695e3da3d9,decel,yes
2/26/2020 2:57,2/26/2020 2:59,4,82.20.75.93,100,113,1,3/2/2020 1:47,R_0ONj87puLULSqLr,,,,,51.48269653,-3.180801392,anonymous,EN,1,1,33,1,moral choice,ethics,5e1cfa0fe3c71908e2d18e32,accel,yes
2/26/2020 2:57,2/26/2020 2:59,4,82.44.118.92,100,112,1,3/2/2020 1:47,R_01AQc4UgXppcaJ7,,,,,51.75300598,-0.3256073,anonymous,EN,1,1,41,0,,How willing are people to donate,5c62d8e2a34174000187a003,decel,no
2/26/2020 2:57,2/26/2020 2:59,4,94.197.120.154,100,110,1,3/2/2020 1:47,R_bwTUVypZKJuWrVX,,,,,51.49639893,-0.122406006,anonymous,EN,2,1,31,0,,"Assessing ""selfishness"" in different ages / genders",5be1f3f38a2c8000016246e7,decel,no
2/26/2020 2:56,2/26/2020 2:59,4,3.9.5.9,100,151,1,3/2/2020 1:47,R_3EJOQWizBpbPfVz,,,,,51.5164032,-0.093002319,anonymous,EN,1,0,24,0,,"To gauge game theory in relation to charitable giving - or to study how people may act when given the opportunity to receive money, or give to charity",5ade536ff6b58c0001fa684b,decel,no
2/26/2020 2:57,2/26/2020 2:59,4,46.226.49.236,100,101,1,3/2/2020 1:47,R_1G2RI64JbJAkppP,,,,,51.53599548,-0.092498779,anonymous,EN,2,1,28,0,,"To find out what type of charity people are more likely to give to, and whether the % to overheads matters",5e407f53008fe0000ca91bf7,decel,no
2/26/2020 2:56,2/26/2020 2:59,4,92.40.173.36,100,142,1,3/2/2020 1:47,R_3Q7qujb0m17OsWF,,,,,51.49639893,-0.122406006,anonymous,EN,1,1,27,0,,To evaluate whether people will donate money even if there is a chance to keep it for themselves,5bf8558726e31d000103fb6a,accel,yes
2/26/2020 2:57,2/26/2020 2:59,4,2.223.131.0,100,124,1,3/2/2020 1:47,R_1XiD7SMc3roYEWV,,,,,53.76629639,-1.569503784,anonymous,EN,1,1,33,0,,not sure,5c582f95caffa2000175bc72,accel,no
2/26/2020 2:57,2/26/2020 2:59,4,90.207.223.26,100,96,1,3/2/2020 1:47,R_9EtxjATopklK0Ch,,,,,52.4367981,1.697402954,anonymous,EN,2,1,48,0,,To see what age of people are more likely to donate?,59dd4d2b0fb3a90001bd91f8,decel,yes
2/26/2020 2:57,2/26/2020 2:59,4,150.204.89.99,100,103,1,3/2/2020 1:47,R_dhxnQXmkT9yR4Mt,,,,,53.41130066,-2.975906372,anonymous,EN,1,1,40,0,,to see if information about how the money is used affects peoples decision on whether or not to donate,5919a30e344ef80001b83beb,decel,yes
2/26/2020 2:56,2/26/2020 2:59,4,86.167.8.21,100,192,1,3/2/2020 1:47,R_1XPbzyQb3kCqNEx,,,,,54.582901,-5.932601929,anonymous,EN,1,1,30,0,,To assess how a charities expenditure breakdown impacts upon potential donations,5a58bf7dac5624000153cd64,decel,yes
2/26/2020 2:56,2/26/2020 2:59,4,5.151.46.41,100,169,1,3/2/2020 1:47,R_57RHoS7WAw73cm9,,,,,51.52690125,-0.099105835,anonymous,EN,2,1,20,0,,To compare how people evaluate charities in regards to if they will donate or not,5ccf8ce3fa3a1c0017e990f7,accel,no
2/26/2020 2:55,2/26/2020 2:59,4,188.222.27.176,100,244,1,3/2/2020 1:47,R_40ElmTbfnxJtvyB,,,,,51.44059753,0.144607544,anonymous,EN,2,1,63,0,,Whether the percentage of overheads is important when deciding which charity to support.,5d74288d3c1f6100190c7a1c,accel,yes
2/26/2020 2:56,2/26/2020 2:59,4,94.12.2.2,100,147,1,3/2/2020 1:47,R_e5I0wu7h3Cg4pJX,,,,,53.33680725,-1.354705811,anonymous,EN,2,1,35,0,,how we think and the decisions we make based on the information given,58c3c197da66280001b3c6e8,decel,no
2/26/2020 2:56,2/26/2020 2:59,4,80.2.180.29,100,159,1,3/2/2020 1:47,R_0HP4krIGcCQuYTj,,,,,53.55279541,-2.625198364,anonymous,EN,2,0,29,0,,I dont know,5b7161c2ddd1aa00012c890c,accel,no
2/26/2020 2:56,2/26/2020 2:59,4,79.64.110.26,100,206,1,3/2/2020 1:47,R_3K7NCjzAsr4O4Hr,,,,,53.05679321,-2.107696533,anonymous,EN,2,0,52,0,,Understand how perceptions of charities' efficiency contribute to willingness to donate.,5ca9f8926025570001c872f3,decel,yes
2/26/2020 2:57,2/26/2020 2:59,4,212.219.220.151,100,132,1,3/2/2020 1:47,R_5BkMQ4PJkoUNkWh,,,,,53.2144928,-0.571105957,anonymous,EN,2,0,19,0,,Assess the descriptions of charities,5dcfddb592b0d20dc64dc2f6,accel,no
2/26/2020 2:57,2/26/2020 2:59,4,93.97.240.84,100,111,1,3/2/2020 1:47,R_emKwW78beGj2fbv,,,,,51.49639893,-0.122406006,anonymous,EN,1,0,30,0,,To see if people would take the risk to keep the £10 for themselves rather to give it to the charity.,5dcfaad2dd9a740c2493fc28,accel,no
2/26/2020 2:56,2/26/2020 2:59,4,90.199.187.166,100,183,1,3/2/2020 1:47,R_bfqp3n6XLlOFDfL,,,,,50.83329773,-0.233306885,anonymous,EN,2,1,33,0,,To find out whether people would be more likely to donate the money if a higher percentage went directly to the cause,5c5205c6818d2500010e98b3,accel,no
2/26/2020 2:56,2/26/2020 2:59,4,77.99.128.118,100,209,1,3/2/2020 1:47,R_8hRIdR8uMOjHIvr,,,,,51.44259644,-2.860107422,anonymous,EN,1,1,27,0,,to see if people would keep the money for themselves or put it to a good cause to help the planet,5ac4ddec68b65b00018d5355,accel,no
2/26/2020 2:57,2/26/2020 2:59,4,2.28.32.186,100,155,1,3/2/2020 1:47,R_eMab1YR1SxZU0VD,,,,,52.06019592,-1.340301514,anonymous,EN,2,1,32,0,,To see whether people would donate to a charity depending on how much of their money is spent on programs.,5b71998ea27d1600013172ad,accel,no
2/26/2020 2:56,2/26/2020 2:59,4,82.132.184.74,100,163,1,3/2/2020 1:47,R_0vRahBMaouNwbuB,,,,,51.49639893,-0.122406006,anonymous,EN,1,1,25,0,,To see how generous people are,5d9b2afbb441f500172d892f,accel,yes
2/26/2020 2:56,2/26/2020 2:59,4,79.77.251.42,100,181,1,3/2/2020 1:47,R_eQgM2Xa8vdDjM0J,,,,,53.75300598,-2.35899353,anonymous,EN,1,1,42,1,Caring for nature land and geology,Don’t know,5d35bf82fbad1100158dffdd,decel,no
2/26/2020 2:57,2/26/2020 2:59,4,81.107.5.216,100,156,1,3/2/2020 1:47,R_2ifs5ieBhqePgAB,,,,,54.582901,-5.932601929,anonymous,EN,2,0,36,0,,To see if the charities grade has an effect on if you would donate to them,5d1e0b068777b50001f52b0e,decel,yes
2/26/2020 2:55,2/26/2020 2:59,4,2.217.130.234,100,290,1,3/2/2020 1:47,R_3lclcH9DvBhcT2Z,,,,,53.6000061,-2.300003052,anonymous,EN,2,1,41,0,,to determine whether people are more likely to choose to benefit themselves over charity,5ca5fb084f3e9d0015440d1d,accel,no
2/26/2020 2:55,2/26/2020 2:59,4,185.58.164.47,100,267,1,3/2/2020 1:47,R_8iD6jsgblfu6K6F,,,,,55.87539673,-4.35760498,anonymous,EN,1,1,40,0,,To see if people would keep the money or donate to charity,5d4a97c52368a9001979f82d,decel,no
2/26/2020 2:56,2/26/2020 3:00,4,109.145.98.71,100,186,1,3/2/2020 1:47,R_eRnCsGqRjfI0ZjT,,,,,52.89920044,-0.081298828,anonymous,EN,1,1,47,0,,no idea to be honest. it states it is trying to find out if i am willing to donate money to a charity with fairly high overheads but one that does good for the planet.,5e234d6a25a4d06041453bb0,accel,yes
2/26/2020 2:58,2/26/2020 3:00,4,188.222.100.22,100,108,1,3/2/2020 1:47,R_e4JMZL1jYAlfeo5,,,,,50.6000061,-3.519500732,anonymous,EN,1,1,35,0,,To assess how freely people are willing to donate to charity,5d862f1717edf1001cce7daf,accel,no
2/26/2020 2:57,2/26/2020 3:00,4,94.197.120.89,100,161,1,3/2/2020 1:47,R_0BY4jZ11tZRcWEZ,,,,,51.49639893,-0.122406006,anonymous,EN,2,1,43,0,,To see if the percentage that actually goes to charity affects our decision to to donate,5aad228ab8bbc90001394f68,accel,no
2/26/2020 2:57,2/26/2020 3:00,4,86.160.87.210,100,181,1,3/2/2020 1:47,R_bx80rspHs1Y5ozj,,,,,51.43400574,0.348602295,anonymous,EN,1,1,29,0,,To see if I was influenced into giving or not giving a donation due too how much truly goes towards the actual cause and not the overheads,578120a881f331000139a7d3,decel,yes
2/26/2020 2:56,2/26/2020 3:00,4,85.255.237.8,100,223,1,3/2/2020 1:47,R_d07gOv40BnE7BaZ,,,,,51.49639893,-0.122406006,anonymous,EN,1,0,39,0,,To judge if people would chose to keep the money if the charity isnt one they would normally support.,5c897696146e370001e063c9,accel,yes
2/26/2020 2:57,2/26/2020 3:00,4,81.100.233.78,100,200,1,3/2/2020 1:47,R_aYrWGTDYs6leZV3,,,,,53.83180237,-1.535797119,anonymous,EN,2,1,19,1,Other prolific surveys,"To see how the money spent by charities can change people’s perception of whether they are willing to donate, as for most charities a larger proportion of the donation goes towards over heads than would be expected",5e26285cbb31cc8845606403,accel,no
2/26/2020 2:57,2/26/2020 3:00,4,151.231.237.92,100,199,1,3/2/2020 1:47,R_cBlE7gYO7oPFu3b,,,,,57.16259766,-2.151794434,anonymous,EN,2,0,42,0,,to find out if the amount of money kept by a charity for running costs affects decisions to donate,5ccb5c10fa3a1c0017e9819c,accel,yes
2/26/2020 2:56,2/26/2020 3:00,4,86.168.82.92,100,241,1,3/2/2020 1:47,R_6YzX0SvuZ1hxGkZ,,,,,54.25230408,-0.470504761,anonymous,EN,2,1,26,0,,To evaluate how likely people are to donate to charity based on what percentage of the donation is actually spent on the cause,59cbc66c4374e1000125c8b5,decel,yes
2/26/2020 2:57,2/26/2020 3:00,4,86.174.157.20,100,195,1,3/2/2020 1:47,R_7QVCfIADEXuPGbH,,,,,50.99549866,-1.031906128,anonymous,EN,1,1,50,1,Another survey I recently completed offering the same £10 payment.,"To understand what prompts us to give to charity, and what will make us change our minds.",5dcb1190e263317f36a01dcc,accel,yes
2/26/2020 2:55,2/26/2020 3:01,4,86.138.194.39,100,370,1,3/2/2020 1:47,R_5vu4nAxBreje7Hv,,,,,54.78529358,-1.359207153,anonymous,EN,2,0,61,0,,To find out the if people will go for the £10 or not.,5cf619f126815f0016154537,accel,no
2/26/2020 2:56,2/26/2020 3:01,4,195.171.165.82,100,284,1,3/2/2020 1:47,R_6nV5eg4HePzOUrX,,,,,53.18330383,-3.033294678,anonymous,EN,2,0,40,0,,To see how people perceive charities based on admin/overhead costs.,5c6342cbfaca5c000186e2f5,accel,yes
2/26/2020 2:57,2/26/2020 3:01,4,90.252.252.177,100,228,1,3/2/2020 1:47,R_3q6nqYfe0bsFFxH,,,,,53.46060181,-2.257202148,anonymous,EN,1,0,59,0,,to ascertain if the likelihood of someone making a donation is based upon how much of donation goes on overheads,58693be4c44dd30001cd32a6,decel,no
2/26/2020 2:57,2/26/2020 3:01,4,92.207.227.41,100,265,1,3/2/2020 1:47,R_0OinhPtISXaF7dH,,,,,51.53930664,0.715194702,anonymous,EN,1,0,35,0,,To see if the mission/overhead ratio affects people's willingness to donate.,5e175f6bf932de02bb2e4972,accel,no
2/26/2020 2:56,2/26/2020 3:01,4,2.125.129.36,100,341,1,3/2/2020 1:47,R_d3Ssf60LvGkUctL,,,,,51.64480591,-3.325897217,anonymous,EN,1,1,60,1,Making a donation to charity or keeping the money for yourself.,How generous people are in relation to the percentage of donation given to a good cause that is spent on the actual mission.,5932ccd3cf0d9600010e91c3,decel,no
2/26/2020 2:56,2/26/2020 3:01,4,195.27.22.84,100,324,1,3/2/2020 1:47,R_0xPJYbc9SQSG8Sx,,,,,51.49639893,-0.122406006,anonymous,EN,2,1,29,0,,See what peoples opinions are on charities,5e1e1c204248b8000cfb43ba,decel,no
2/26/2020 2:58,2/26/2020 3:01,4,95.148.17.176,100,177,1,3/2/2020 1:47,R_cSKLw6mJCOalaFn,,,,,52.44769287,-1.890701294,anonymous,EN,1,1,33,0,,unsure,5d544c78ee3a4700164ee73f,decel,yes
2/26/2020 2:57,2/26/2020 3:02,4,80.195.147.140,100,312,1,3/2/2020 1:47,R_88k84bqipowBDWB,,,,,51.55599976,0.13319397,anonymous,EN,1,0,38,0,,how generous i am,5c7809d56b48600015a573f6,decel,yes
2/26/2020 2:57,2/26/2020 3:02,4,141.163.107.7,100,321,1,3/2/2020 1:47,R_9HpkhTVxWYU1PO5,,,,,50.3881073,-4.132400513,anonymous,EN,1,1,20,1,I have previously done surveys regarding opinions about charities where a possible donation/bonus is involved.,To understand how people would react to giving away a possible bonus when presented with little information.,5ddc4bd4238a91ba3d9af93c,decel,no
2/26/2020 2:54,2/26/2020 3:02,4,92.207.247.254,100,497,1,3/2/2020 1:47,R_3pV9BBguSO6UNSJ,,,,,52.8052063,-2.116394043,anonymous,EN,2,1,26,0,,To see if people would choose to donate to charity or keep money for themselves.,5e068e029195c605f9267aa7,decel,yes
2/26/2020 3:00,2/26/2020 3:03,4,46.208.79.232,100,187,1,3/2/2020 1:47,R_5hYnAr8AMzP7sod,,,,,53.39289856,-1.545501709,anonymous,EN,1,1,20,1,A choice whether to keep the money for yourself or whether to give it to charity.,To see if people are more likely to give to charity or keep it for themselves,5ddd5151a71de8cc8744fce4,decel,yes
2/26/2020 2:57,2/26/2020 3:03,4,86.168.151.241,100,344,1,3/2/2020 1:47,R_6FD6RDOggFJ1Let,,,,,50.70179749,-3.534698486,anonymous,EN,2,1,53,0,,"Evaluating information on charities and their overheads, and also looking at altruism.",5d0b787c4d659a000139110b,accel,yes
2/26/2020 2:57,2/26/2020 3:05,4,86.139.1.82,100,526,1,3/2/2020 1:47,R_9RkaaTqU4nDNcfb,,,,,51.93690491,1.110107422,anonymous,EN,2,1,48,0,,To see if how much funds were kept by the charity influenced your decision to keep/donate the money?,593fe3916ee2c800016c097c,decel,no
2/26/2020 3:04,2/26/2020 3:05,4,188.39.102.26,100,73,1,3/2/2020 1:47,R_6xKfPaDXA11WAYJ,,,,,52.61520386,-1.665496826,anonymous,EN,2,1,34,0,,To see what people value,5e15f834a6eb60bd83bebe78,accel,no
2/26/2020 3:03,2/26/2020 3:05,4,82.27.216.160,100,139,1,3/2/2020 1:47,R_7VBwTBiz1luhVmR,,,,,50.86120605,-0.119400024,anonymous,EN,2,0,20,0,,find peoples ture opinions of charity,5e3ebad5ae9bd910f8a6eb21,accel,no
2/26/2020 2:57,2/26/2020 3:06,4,85.159.128.47,100,555,1,3/2/2020 1:47,R_9WTmdS5SBjiQ1qR,,,,,53.23399353,-1.44619751,anonymous,EN,2,1,29,0,,To see how willing people are to given money to charity's instead of keeping it for themselves. To see if people are wanting to give money to a charity that help with the environment.,5e46fc2899682308353227c9,decel,yes
2/26/2020 2:57,2/26/2020 3:08,4,131.251.254.192,100,658,1,3/2/2020 1:47,R_6RKQBoL9PvYNNTT,,,,,51.48269653,-3.180801392,anonymous,EN,1,1,35,0,,To see if you would donate the money based on the percentage,5c470c2cab550c0001a73ae7,accel,yes
2/26/2020 3:00,2/26/2020 3:10,4,168.168.43.250,100,617,1,3/2/2020 1:47,R_ebKNKCXA7o8frvL,,,,,47,8,anonymous,EN,2,0,34,0,,To work out whether I would be more likely to donate money towards a charity if more of that money was actually going towards charity and not admin costs.,5a102e9dfdf6fc0001279561,decel,no
2/26/2020 2:57,2/26/2020 3:16,4,195.224.23.186,100,1123,1,3/2/2020 1:47,R_9zTLFCPYfQ4jHlX,,,,,52.72120667,-2.745605469,anonymous,EN,1,0,30,0,,"To see what effect showing better/worse alternatives has on decision making, i.e. 
if you show somebody that the charity they could donate to spends more of that money on admin than other charities, are they more likely to justify keeping that money for themselves?",5aeb19f123e2ca0001973cad,accel,yes
2/26/2020 2:57,2/26/2020 3:17,4,88.98.55.126,100,1230,1,3/2/2020 1:47,R_4ZNp2J0o0nwhj49,,,,,51.39399719,-2.322692871,anonymous,EN,2,0,30,0,,To find out where peoples loyalties lie with charities if they knew where the money was going,5df7f73b6d8cc7000a390c2e,decel,yes
2/26/2020 3:30,2/26/2020 3:32,4,81.108.165.198,100,138,1,3/2/2020 1:47,R_4OUTvcsbBTrINAV,,,,,53.30059814,-2.660400391,anonymous,EN,1,1,52,0,,to see whether or not you would make a charitable donation based on the percentage given to the actual charity.  if the percentage had been less than 50% i would have opted to keep the money myself,599096c08380cc00012a3d13,decel,no
2/27/2020 0:17,2/27/2020 0:18,4,31.205.59.38,100,57,1,3/2/2020 1:47,R_2otRTCHspIVSvbv,,,,,53.7816925,-1.777603149,anonymous,EN,2,1,20,0,,To look at generosity and selflessness,5c7c0b2706b11700170dbdbb,accel,no
2/27/2020 0:18,2/27/2020 0:19,4,213.205.198.233,100,89,1,3/2/2020 1:47,R_5zrBeSzE1w7X6kt,,,,,51.59759521,-2.542404175,anonymous,EN,1,0,32,0,,See how charity spending correlates with donations,59c2393d754a19000111c72f,decel,no
2/27/2020 0:17,2/27/2020 0:19,4,51.6.38.201,100,130,1,3/2/2020 1:47,R_etA6K318cNfkqKF,,,,,52.85960388,-0.390701294,anonymous,EN,1,0,31,0,,See how generous people are,5ca0b055f9013f00169beb75,decel,yes
2/27/2020 0:18,2/27/2020 0:19,4,90.205.193.123,100,91,1,3/2/2020 1:47,R_dm03HBFHisSY8El,,,,,53.39720154,-2.897003174,anonymous,EN,2,1,34,0,,To see whether the percentage donated to overheads affected your decision to donate or keep the £10,55a77810fdf99b444b9d255c,decel,no
2/27/2020 0:17,2/27/2020 0:19,4,82.14.236.54,100,122,1,3/2/2020 1:47,R_3VkD593MLS5ZmO9,,,,,50.84309387,-1.063995361,anonymous,EN,1,0,48,0,,attitudes towards different charitable ideas,5d61b636d989a4001a236c0e,accel,no
2/27/2020 0:17,2/27/2020 0:19,4,92.17.200.176,100,136,1,3/2/2020 1:47,R_cHFPo6PGNIUsGwt,,,,,51.52099609,-3.203704834,anonymous,EN,2,1,48,0,n/a,"not sure, I expect the details of charity b varied between groups of participants?",55b660dffdf99b1c029069a2,decel,yes
2/27/2020 0:17,2/27/2020 0:19,4,82.43.172.80,100,170,1,3/2/2020 1:47,R_dcDx3xeQ3YcJ8xL,,,,,53.55409241,-1.130203247,anonymous,EN,2,1,26,0,,"I actually have no idea, probably to see which age group are more likely to donate rather than keep the money.",5ae750ac23c1db00012dc4af,accel,yes
2/27/2020 0:17,2/27/2020 0:19,4,90.209.159.93,100,123,1,3/2/2020 1:47,R_cJgEz8NU6pRl977,,,,,52.02870178,-0.501495361,anonymous,EN,2,1,27,0,,To decide if we would be willing to donate to charities which don’t actually use all the donated money towards the cause,5c4a1c1cbd42830001dbb540,accel,yes
2/27/2020 0:17,2/27/2020 0:20,4,84.64.7.220,100,166,1,3/2/2020 1:47,R_7UQpPeneBGMCA6h,,,,,51.62130737,0.305603027,anonymous,EN,1,0,31,0,,how personal short term gain impacts decision making,55d24bb75bc5bc0005d9050d,decel,yes
2/27/2020 0:17,2/27/2020 0:20,4,82.5.82.114,100,157,1,3/2/2020 1:47,R_5at0cch6F9hGojb,,,,,54.5579071,-1.32800293,anonymous,EN,2,0,23,0,,To find out whether knowing how much of your money would be going to directly helping a charity would impact upon your desire  to donate,5a8ad2082a842c0001fce0f2,accel,yes
2/27/2020 0:19,2/27/2020 0:20,4,85.210.78.239,100,90,1,3/2/2020 1:47,R_0CAtgPaz0w4SHBP,,,,,53.43330383,-3.033294678,anonymous,EN,1,1,45,0,,not sure,5bdbf5ee55beac00014a82ea,accel,yes
2/27/2020 0:17,2/27/2020 0:20,4,86.24.190.212,100,171,1,3/2/2020 1:47,R_6r1goXr3LjV251P,,,,,51.40359497,-0.761795044,anonymous,EN,2,1,41,0,,Test people's likelyhood to donate to a specific charity.,5df03fabc1ef790aa5595f8f,accel,yes
2/27/2020 0:19,2/27/2020 0:20,4,90.207.8.60,100,62,1,3/2/2020 1:47,R_egvcHkm0yukPCN7,,,,,51.60040283,-0.11680603,anonymous,EN,1,0,29,0,,To see whether the charities purpose defined my choice to donate or not,5ddc55e78b9185000c5f6244,accel,no
2/27/2020 0:18,2/27/2020 0:20,4,94.192.1.191,100,150,1,3/2/2020 1:47,R_0uOKWK3OBKaSTDD,,,,,51.05020142,-3.087295532,anonymous,EN,2,1,54,0,,to see how the percentage alters what you are happy to donate,54739643fdf99b782648b61e,decel,yes
2/27/2020 0:19,2/27/2020 0:20,4,90.199.65.34,100,78,1,3/2/2020 1:47,R_6LiC9XHUV3hBiEB,,,,,53.83180237,-1.535797119,anonymous,EN,2,1,40,0,,To find out people’s morals and donating money,5c025faa66bc35000179c136,decel,no
2/27/2020 0:18,2/27/2020 0:21,4,82.16.168.198,100,150,1,3/2/2020 1:47,R_7OjwfVhWg3IbeaV,,,,,54.57460022,-1.192703247,anonymous,EN,1,1,38,0,,To see if when people know the percentage it makes a difference to if they donate,5cc88c623ad175001a417ad0,decel,no
2/27/2020 0:18,2/27/2020 0:21,4,86.27.158.167,100,159,1,3/2/2020 1:47,R_da0vyAEzXqK8W9L,,,,,51.2888031,-0.355804443,anonymous,EN,2,0,20,0,,To see if you like charities.,5d59046cb8398c001abb6822,decel,yes
2/27/2020 0:19,2/27/2020 0:21,4,94.12.191.57,100,99,1,3/2/2020 1:47,R_cP8Ift0MPRrQGt7,,,,,55.00210571,-1.628692627,anonymous,EN,2,0,29,0,,to see what i would do with the £10,5d776e218a8d1d00166d36a6,accel,yes
2/27/2020 0:20,2/27/2020 0:21,4,91.125.194.109,100,81,1,3/2/2020 1:47,R_aft8996bRJkaiHz,,,,,51.33050537,-0.267807007,anonymous,EN,2,0,36,0,,Not entirely sure,566d5997d408ea00051a2a86,accel,yes
2/27/2020 0:20,2/27/2020 0:21,4,194.80.254.19,100,37,1,3/2/2020 1:47,R_3ERiypMPAs61ntH,,,,,51.45370483,-0.231994629,anonymous,EN,2,0,25,0,,,5cf2977efa50130019836882,decel,no
2/27/2020 0:19,2/27/2020 0:21,4,209.93.16.96,100,137,1,3/2/2020 1:47,R_4JyIOUEJdvIi82V,,,,,51.3480072,1.13079834,anonymous,EN,2,0,33,0,,If the charity spending more on its mission affects how likely people are to donate to it rather than keeping the money for themselves.,558996f2fdf99b7ae47f5ed2,decel,yes
2/27/2020 0:20,2/27/2020 0:21,4,86.186.0.199,100,88,1,3/2/2020 1:47,R_6ytbaQnhWxqCJIV,,,,,52.74499512,-2.753601074,anonymous,EN,1,1,26,0,,Greed,5b1307af444cef0001cade05,decel,yes
2/27/2020 0:19,2/27/2020 0:21,4,176.25.111.232,100,130,1,3/2/2020 1:47,R_1RgukpAhgRg24x7,,,,,50.90510559,-1.365493774,anonymous,EN,2,1,30,0,,To read the context and look into people's attitudes to charities,5e3a6f2cfbce8a264a154f42,accel,yes
2/27/2020 0:18,2/27/2020 0:21,4,86.142.152.186,100,203,1,3/2/2020 1:47,R_1QUy2UbLiKmgcYd,,,,,51.31880188,-2.203399658,anonymous,EN,2,1,30,0,,Charitableness when making decisions that couldbenefit others or self,5d8cef3c28e183001a335ab0,accel,no
2/27/2020 0:19,2/27/2020 0:21,4,143.159.9.50,100,116,1,3/2/2020 1:47,R_1yNo6i1l3XIChdb,,,,,53.9125061,-0.154693604,anonymous,EN,2,1,35,0,,To see how people feel about charities and how much they spend,5a68cddb31b87a0001c75534,decel,no
2/27/2020 0:17,2/27/2020 0:21,4,86.164.140.152,100,266,1,3/2/2020 1:47,R_cMz5982kg0w46ot,,,,,51.33050537,-0.267807007,anonymous,EN,2,0,35,1,"Thought about donations to the type of charities shown, however I have chosen to donate to charities closer to my heart. This said going forward and the state of the environment my mindset may change in the future",To see how people’s views are towards different types of charities that may not be as k own as mainstream charities that get a lot of funding,5e54f87ab10be74f153e0f12,decel,no
2/27/2020 0:20,2/27/2020 0:21,4,94.6.184.46,100,107,1,3/2/2020 1:47,R_bmEiJnIwNupdlwF,,,,,54.8999939,-1.516693115,anonymous,EN,2,1,38,0,,To understand people’s charitable ideas,59a69672c094d800013f1ce4,decel,yes
2/27/2020 0:20,2/27/2020 0:22,4,2.221.185.68,100,107,1,3/2/2020 1:47,R_72m4SAbxULJv01L,,,,,53.39329529,-2.133605957,anonymous,EN,1,0,61,0,,To evaluate trust in charities,57051842de5095000a18ee63,decel,no
2/27/2020 0:19,2/27/2020 0:22,4,89.241.36.84,100,182,1,3/2/2020 1:47,R_0MP5rJP9Hwzx75H,,,,,50.80070496,-1.080596924,anonymous,EN,1,0,49,0,,to judge if people who get the option of getting money for not donating will actually not donate,5d038adefda4bb00013f8afb,decel,yes
