StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,a_wtp3,a_wtp2,a_wtp1,b_wtp3,b_wtp2,b_wtp1,c_wtp3,c_wtp2,c_wtp1,d_wtp3,d_wtp2,d_wtp1,e_wtp3,e_wtp2,e_wtp1,sex,age,race,education,income,english,mturkcode
1/9/2015 16:47,1/9/2015 16:49,IP Address,67.255.203.216,,96,TRUE,1/9/2015 16:49,R_Oqm1tnB1qKFJ0Zj,,,,,,,3.5,2.5,1.5,,,,,,,2,52,5,3,2,1,24570
1/9/2015 16:47,1/9/2015 16:49,IP Address,73.187.230.249,,72,TRUE,1/9/2015 16:49,R_bw4bPQob4U1bMyd,,,,,,,1.5,1,0.5,,,,,,,1,25,2,4,5,1,98901
1/9/2015 16:48,1/9/2015 16:49,IP Address,174.57.45.182,,50,TRUE,1/9/2015 16:49,R_2RQR7ftJ45K7udR,3,2.25,2,,,,,,,,,,,,,2,25,5,4,1,1,4400
1/9/2015 16:48,1/9/2015 16:49,IP Address,24.189.209.16,,42,TRUE,1/9/2015 16:49,R_3qXdb1m6wQ4vNR2,4,3,2,,,,,,,,,,,,,1,20,5,3,5,1,94683
1/9/2015 16:48,1/9/2015 16:49,IP Address,96.2.102.159,,56,TRUE,1/9/2015 16:49,R_3R3nleNPuQFfiVp,,,,,,,,,,4,3.5,3,,,,1,35,5,3,4,1,5100
1/9/2015 16:48,1/9/2015 16:49,IP Address,173.88.59.84,,51,TRUE,1/9/2015 16:49,R_2Ei47fRX7cGRANR,,,,,,,,,,1.49,1.29,0.99,,,,1,35,5,4,3,1,31269
1/9/2015 16:48,1/9/2015 16:49,IP Address,24.149.32.59,,97,TRUE,1/9/2015 16:49,R_1C7qg7VDS0GEpQw,,,,,,,,,,,,,2,1.75,1,1,30,5,2,1,1,84395
1/9/2015 16:47,1/9/2015 16:49,IP Address,24.214.48.245,,115,TRUE,1/9/2015 16:49,R_3DoucQL1j2FiFTQ,,,,1,0.75,0.5,,,,,,,,,,1,48,5,4,4,1,79212
1/9/2015 16:48,1/9/2015 16:50,IP Address,50.186.41.144,,95,TRUE,1/9/2015 16:50,R_3pljM5e3l84RaVu,,,,4,2,1.4,,,,,,,,,,1,24,"5,6",3,3,1,30104
1/9/2015 16:47,1/9/2015 16:50,IP Address,98.208.38.87,,197,TRUE,1/9/2015 16:50,R_1EWqTO6bMn3IiXf,,,,,,,,,,2,1.75,1.4,,,,1,36,5,3,1,2,25514
1/9/2015 16:50,1/9/2015 16:50,IP Address,149.169.143.172,,34,TRUE,1/9/2015 16:50,R_1FfegdGQP0y8Fmu,3.5,2.75,2,,,,,,,,,,,,,2,23,5,4,4,1,82551
1/9/2015 16:49,1/9/2015 16:50,IP Address,159.63.166.146,,45,TRUE,1/9/2015 16:50,R_29cwF5FrdxctG8q,,,,2,2,1.5,,,,,,,,,,1,20,2,3,5,1,20802
1/9/2015 16:50,1/9/2015 16:50,IP Address,75.136.26.195,,31,TRUE,1/9/2015 16:50,R_tJtDkCvauZaEE1z,,,,,,,7,5,3.5,,,,,,,2,27,5,2,2,1,73389
1/9/2015 16:49,1/9/2015 16:50,IP Address,108.14.110.43,,45,TRUE,1/9/2015 16:50,R_1FG0rg4qf3DENNO,,,,,,,,,,,,,2,1.5,1,1,30,5,3,6,1,28977
1/9/2015 16:49,1/9/2015 16:50,IP Address,76.187.224.67,,63,TRUE,1/9/2015 16:50,R_28zVv7T4EntCAzd,,,,,,,2.5,1.75,1,,,,,,,2,38,5,3,3,1,98942
1/9/2015 16:50,1/9/2015 16:51,IP Address,66.214.244.121,,35,TRUE,1/9/2015 16:51,R_3fV3qGeoltcYApk,3,2.25,2,,,,,,,,,,,,,1,23,2,4,2,1,19920
1/9/2015 16:49,1/9/2015 16:51,IP Address,207.62.170.215,,76,TRUE,1/9/2015 16:51,R_CkvjUGPGVVVAH4d,,,,,,,,,,4,3,2,,,,2,18,5,3,4,1,38560
1/9/2015 16:46,1/9/2015 16:51,IP Address,69.113.130.196,,279,TRUE,1/9/2015 16:51,R_O10t566WvVpFzMJ,,,,,,,18,15,9,,,,,,,2,21,6,3,5,1,92426
1/9/2015 16:50,1/9/2015 16:51,IP Address,65.34.1.72,,64,TRUE,1/9/2015 16:51,R_XGGww5ri7GlzxRL,,,,,,,4,3.5,3,,,,,,,1,27,5,5,2,1,75741
1/9/2015 16:51,1/9/2015 16:52,IP Address,99.116.40.130,,54,TRUE,1/9/2015 16:52,R_2YxDCjeMGSN0kiG,,,,1.75,1.45,1.25,,,,,,,,,,2,22,5,3,3,1,77147
1/9/2015 16:51,1/9/2015 16:52,IP Address,96.225.176.130,,33,TRUE,1/9/2015 16:52,R_3p3DfGILqHSGf4B,8,6,5,,,,,,,,,,,,,1,23,5,4,3,1,90448
1/9/2015 16:51,1/9/2015 16:52,IP Address,72.209.203.161,,48,TRUE,1/9/2015 16:52,R_3Gr0Oc2WoZ4lUPh,,,,,,,,,,,,,4,3,2,1,23,5,4,4,1,25639
1/9/2015 16:51,1/9/2015 16:53,IP Address,76.185.70.252,,61,TRUE,1/9/2015 16:53,R_2fB9IaLI7EkaZ2P,,,,,,,12,9,6,,,,,,,1,28,5,4,5,1,70712
1/9/2015 16:51,1/9/2015 16:53,IP Address,76.232.17.177,,80,TRUE,1/9/2015 16:53,R_XTTXPPnklyaHs6l,,,,,,,,,,2,1.5,1.25,,,,2,48,5,3,3,1,10267
1/9/2015 16:48,1/9/2015 16:53,IP Address,72.230.174.204,,280,TRUE,1/9/2015 16:53,R_1qdKPP2tQgbN4cT,,,,,,,,,,,,,2,1.75,1.5,1,40,5,2,4,1,62896
1/9/2015 16:52,1/9/2015 16:53,IP Address,96.243.61.50,,39,TRUE,1/9/2015 16:53,R_PLNiFSCxgjDBNtf,,,,,,,,,,,,,2,1.8,1,1,24,5,4,1,1,24357
1/9/2015 16:52,1/9/2015 16:53,IP Address,173.172.208.226,,47,TRUE,1/9/2015 16:53,R_24iaDWw9DXkIpNM,,,,,,,,,,,,,2,1.5,1,1,29,5,3,1,1,40100
1/9/2015 16:52,1/9/2015 16:53,IP Address,72.183.233.102,,69,TRUE,1/9/2015 16:53,R_1nPf4ndm6aZSQsh,,,,2.25,1.75,1.25,,,,,,,,,,1,45,5,4,3,1,35332
1/9/2015 16:47,1/9/2015 16:53,IP Address,24.18.255.196,,389,TRUE,1/9/2015 16:53,R_3I5kAnIA2FOMyWy,,,,,,,,,,,,,2.4,2.2,1.4,2,48,5,4,5,1,17086
1/9/2015 16:52,1/9/2015 16:54,IP Address,68.73.99.148,,63,TRUE,1/9/2015 16:54,R_27NgA9ylbVe9qw0,,,,,,,4,3,2.5,,,,,,,2,49,5,4,1,1,76201
1/9/2015 16:53,1/9/2015 16:54,IP Address,64.40.239.150,,47,TRUE,1/9/2015 16:54,R_1d5mm7suL2W9LU6,,,,15,10,5,,,,,,,,,,1,23,5,3,2,1,11012
1/9/2015 16:52,1/9/2015 16:54,IP Address,174.19.73.131,,95,TRUE,1/9/2015 16:54,R_elmCSjQXsED99eh,,,,,,,,,,4,3,2,,,,1,29,5,3,3,1,33624
1/9/2015 16:53,1/9/2015 16:55,IP Address,66.90.184.164,,88,TRUE,1/9/2015 16:55,R_31AjMqEOJ03ZGWM,,,,,,,,,,1.98,1.5,1.2,,,,2,27,5,4,1,1,13415
1/9/2015 16:54,1/9/2015 16:55,IP Address,142.197.218.152,,53,TRUE,1/9/2015 16:55,R_1CCKDWfs0oPR30P,4,2.5,2,,,,,,,,,,,,,1,27,5,4,3,1,81900
1/9/2015 16:54,1/9/2015 16:55,IP Address,69.129.119.247,,69,TRUE,1/9/2015 16:55,R_BysE4tfufqKkrxn,,,,,,,,,,,,,1.4,1.25,1,2,26,5,4,1,1,44434
1/9/2015 16:54,1/9/2015 16:55,IP Address,64.134.142.75,,77,TRUE,1/9/2015 16:55,R_1M56Yzn4TQ2OTG8,,,,,,,2.5,1.5,1.25,,,,,,,1,29,6,3,2,1,69498
1/9/2015 16:55,1/9/2015 16:56,IP Address,108.235.92.131,,38,TRUE,1/9/2015 16:56,R_uewlxVSHlNxPboJ,,,,,,,,,,,,,1.75,1.5,1,1,25,2,6,1,1,93080
1/9/2015 16:55,1/9/2015 16:56,IP Address,68.9.58.164,,48,TRUE,1/9/2015 16:56,R_2QybqxJfsHPzdfR,,,,1.5,1.29,1,,,,,,,,,,1,21,5,2,4,1,11227
1/9/2015 16:55,1/9/2015 16:56,IP Address,162.72.15.10,,77,TRUE,1/9/2015 16:56,R_2txIkuUn3QJBLzV,,,,,,,5,3.25,2.5,,,,,,,2,29,5,4,1,1,71301
1/9/2015 16:55,1/9/2015 16:56,IP Address,181.188.36.133,,80,TRUE,1/9/2015 16:56,R_9tVZunFBMgIxmzT,2.99,1.99,0.99,,,,,,,,,,,,,2,27,2,2,2,1,23012
1/9/2015 16:55,1/9/2015 16:56,IP Address,76.100.112.109,,95,TRUE,1/9/2015 16:56,R_UbB2RdTWNuLcsbn,,,,,,,2.5,1.75,1.25,,,,,,,1,39,2,6,5,1,34978
1/9/2015 16:55,1/9/2015 16:56,IP Address,24.233.185.66,,56,TRUE,1/9/2015 16:56,R_1LtcDm7jwRJ6cZ6,,,,,,,,,,2.99,2.49,1.99,,,,1,33,5,6,3,1,66383
1/9/2015 16:54,1/9/2015 16:56,IP Address,208.98.143.202,,120,TRUE,1/9/2015 16:56,R_2YfTSA7lCarnddw,,,,,,,,,,1,0.75,0.5,,,,2,58,5,3,3,1,47963
1/9/2015 16:54,1/9/2015 16:56,IP Address,65.191.90.139,,129,TRUE,1/9/2015 16:56,R_21HTzUID8YvW4XI,,,,,,,,,,,,,2.5,1.75,0.9,2,51,3,2,1,1,47902
1/9/2015 16:56,1/9/2015 16:56,IP Address,99.104.144.117,,42,TRUE,1/9/2015 16:56,R_yyE2VAcyUxHQmoF,,,,,,,,,,,,,5,4,3,2,28,5,3,1,1,59833
1/9/2015 16:55,1/9/2015 16:57,IP Address,75.134.181.101,,83,TRUE,1/9/2015 16:57,R_3I9T0Jm7ePmR4lU,2,1.5,1.25,,,,,,,,,,,,,1,44,5,3,1,1,56553
1/9/2015 16:56,1/9/2015 16:57,IP Address,75.106.26.136,,52,TRUE,1/9/2015 16:57,R_29nyO2Vva69nC0M,,,,,,,3,2.5,2,,,,,,,1,30,5,3,3,1,61767
1/9/2015 16:55,1/9/2015 16:57,IP Address,99.22.184.17,,126,TRUE,1/9/2015 16:57,R_2ZEto0hvnHswsUe,,,,2,1.5,1,,,,,,,,,,1,45,5,4,1,1,32369
1/9/2015 16:57,1/9/2015 16:58,IP Address,76.174.130.117,,30,TRUE,1/9/2015 16:58,R_2cthrpmmtBapc9X,,,,,,,2,1.5,1,,,,,,,1,31,"3,5",4,1,1,6349
1/9/2015 16:57,1/9/2015 16:58,IP Address,159.118.221.26,,47,TRUE,1/9/2015 16:58,R_6EZHYwt7mbk6iu5,,,,,,,,,,3,2.5,2,,,,2,28,5,4,3,1,20063
1/9/2015 16:57,1/9/2015 16:58,IP Address,24.62.163.231,,54,TRUE,1/9/2015 16:58,R_1BQo0chLvQnIT6q,,,,,,,,,,,,,1.75,1.5,0.99,2,31,5,3,5,1,74444
1/9/2015 16:57,1/9/2015 16:58,IP Address,173.66.208.96,,70,TRUE,1/9/2015 16:58,R_2fB532nytMQqwpt,2,"1,.20",1,,,,,,,,,,,,,1,23,5,3,5,1,70544
1/9/2015 16:56,1/9/2015 16:58,IP Address,50.93.225.236,,137,TRUE,1/9/2015 16:58,R_6sZVb6gJe3ol8b3,,,,1.99,1.45,1.1,,,,,,,,,,1,40,5,2,2,1,52663
1/9/2015 16:57,1/9/2015 16:58,IP Address,76.89.232.156,,75,TRUE,1/9/2015 16:58,R_1jHh7tXsK5xTOxY,,,,3.25,2.75,2.1,,,,,,,,,,2,44,5,3,4,1,48482
1/9/2015 16:54,1/9/2015 16:59,IP Address,198.23.71.73,,266,TRUE,1/9/2015 16:59,R_3MGxVb0YPlVm145,,,,4,2.8,2,,,,,,,,,,1,41,5,6,4,1,25082
1/9/2015 16:57,1/9/2015 16:59,IP Address,50.186.41.144,,102,TRUE,1/9/2015 16:59,R_3iyWzW3CCOgM5ZR,3,2,1.75,,,,,,,,,,,,,2,22,5,3,2,1,49457
1/9/2015 16:58,1/9/2015 16:59,IP Address,24.21.23.201,,78,TRUE,1/9/2015 16:59,R_2ZEVHXvUj7YmMT7,,,,,,,,,,2,1.75,1.5,,,,1,40,5,3,4,1,81545
1/9/2015 16:59,1/9/2015 17:00,IP Address,98.182.36.160,,44,TRUE,1/9/2015 17:00,R_ysAPFNbXyJx83RL,,,,,,,,,,2.5,2,1,,,,2,22,2,4,3,1,52030
1/9/2015 16:59,1/9/2015 17:00,IP Address,71.2.137.251,,35,TRUE,1/9/2015 17:00,R_3PtpjbppI5hiwHO,,,,,,,4,3,2,,,,,,,2,22,5,3,1,1,53368
1/9/2015 17:00,1/9/2015 17:01,IP Address,98.117.75.63,,39,TRUE,1/9/2015 17:01,R_11bX0vqhhQlxisu,,,,3,2.5,1,,,,,,,,,,1,29,5,4,3,1,16287
1/9/2015 17:00,1/9/2015 17:01,IP Address,70.91.221.125,,31,TRUE,1/9/2015 17:01,R_TiUS0uRDfF8DA5j,,,,2,1.5,1,,,,,,,,,,1,28,5,4,4,1,41162
1/9/2015 17:00,1/9/2015 17:01,IP Address,63.140.125.135,,44,TRUE,1/9/2015 17:01,R_bKHqsiuTA9rEh0J,2,1,0.75,,,,,,,,,,,,,2,25,5,4,2,1,72159
1/9/2015 17:00,1/9/2015 17:01,IP Address,74.83.216.206,,48,TRUE,1/9/2015 17:01,R_3QF9aCZlcxVkcTC,,,,,,,,,,,,,5,4,2,1,23,2,3,2,1,70182
1/9/2015 17:00,1/9/2015 17:01,IP Address,76.115.192.145,,58,TRUE,1/9/2015 17:01,R_2tESeeoXYRijOhm,,,,,,,,,,,,,7,5,3,1,31,3,3,4,1,85205
1/9/2015 17:00,1/9/2015 17:01,IP Address,72.48.251.6,,62,TRUE,1/9/2015 17:01,R_3gUFyuDn0SLJMrs,3,1.5,1,,,,,,,,,,,,,1,26,5,4,1,1,69543
1/9/2015 17:01,1/9/2015 17:01,IP Address,198.140.178.250,,33,TRUE,1/9/2015 17:01,R_VOawaAnvPTsJ3Pz,,,,,,,,,,2.5,2,1,,,,2,23,5,4,4,1,66348
1/9/2015 17:01,1/9/2015 17:02,IP Address,50.129.18.228,,25,TRUE,1/9/2015 17:02,R_2WCiipU3cIiNW4l,,,,,,,,,,,,,5,4,3,1,27,5,3,1,1,39150
1/9/2015 17:01,1/9/2015 17:02,IP Address,67.166.134.82,,55,TRUE,1/9/2015 17:02,R_2gaqektjhw2Qtzj,,,,,,,2,1.5,1,,,,,,,1,24,2,3,2,1,36324
1/9/2015 17:01,1/9/2015 17:03,IP Address,187.184.167.92,,81,TRUE,1/9/2015 17:03,R_ZgW5ddTgOzbWjcd,8,6.5,5,,,,,,,,,,,,,1,68,5,3,1,1,39675
1/9/2015 17:03,1/9/2015 17:03,IP Address,198.21.213.222,,38,TRUE,1/9/2015 17:03,R_1jxgeEdrGVQnoY3,,,,,,,,,,7,6,4,,,,1,18,5,2,1,1,64400
1/9/2015 17:02,1/9/2015 17:04,IP Address,71.67.131.235,,82,TRUE,1/9/2015 17:04,R_wYjpI2tHxEhwIYV,,,,,,,1.89,1.59,1.29,,,,,,,2,24,5,2,3,1,7107
1/9/2015 17:03,1/9/2015 17:04,IP Address,98.195.132.1,,48,TRUE,1/9/2015 17:04,R_6G2Zi6AEG1jk3pT,,,,,,,,,,3,2,1,,,,1,37,5,4,4,1,88894
1/9/2015 17:03,1/9/2015 17:04,IP Address,173.53.56.34,,79,TRUE,1/9/2015 17:04,R_1Cp6xdCnBn05waa,1,0.5,0.25,,,,,,,,,,,,,1,28,3,4,4,1,92059
1/9/2015 17:03,1/9/2015 17:04,IP Address,104.34.160.61,,95,TRUE,1/9/2015 17:04,R_xmwKgZCs4BqWSdj,,,,,,,1.75,1.55,1.35,,,,,,,2,34,2,6,3,1,88853
1/9/2015 17:03,1/9/2015 17:05,IP Address,67.142.96.36,,108,TRUE,1/9/2015 17:05,R_cAeVKcqkTdQgJQp,,,,,,,,,,,,,2.5,2,1,2,30,5,2,3,1,77981
1/9/2015 17:04,1/9/2015 17:05,IP Address,70.104.203.12,,79,TRUE,1/9/2015 17:05,R_31KIEd9oGKXddSI,,,,,,,,,,,,,2,1.8,1,1,31,2,3,3,1,76367
1/9/2015 17:04,1/9/2015 17:05,IP Address,67.125.218.45,,69,TRUE,1/9/2015 17:05,R_3NDOYGBmOLONqZm,6,4,3,,,,,,,,,,,,,1,32,6,3,3,1,75775
1/9/2015 17:03,1/9/2015 17:05,IP Address,75.161.55.46,,118,TRUE,1/9/2015 17:05,R_2ASXe0lwyEHYIUm,,,,3,2.5,2,,,,,,,,,,1,32,5,4,3,1,23556
1/9/2015 17:05,1/9/2015 17:05,IP Address,96.245.27.192,,54,TRUE,1/9/2015 17:05,R_33p8sxcGBwCK4m9,,,,,,,,,,3.5,2.2,1.5,,,,1,27,5,4,2,1,50247
1/9/2015 17:05,1/9/2015 17:05,IP Address,104.240.188.3,,46,TRUE,1/9/2015 17:05,R_1hMaxC4gtdG9Etw,,,,1.49,1.29,0.89,,,,,,,,,,1,23,5,3,3,1,67997
1/9/2015 17:04,1/9/2015 17:06,IP Address,173.251.241.11,,121,TRUE,1/9/2015 17:06,R_0CD1hIy5AU9mm6p,,,,,,,3.15,3,2.85,,,,,,,2,28,5,4,3,1,78999
1/9/2015 17:05,1/9/2015 17:06,IP Address,24.61.191.94,,37,TRUE,1/9/2015 17:06,R_1M4Huu8nDfKsPTn,,,,5,4,3,,,,,,,,,,2,38,5,3,1,1,25080
1/9/2015 17:05,1/9/2015 17:06,IP Address,75.63.25.219,,77,TRUE,1/9/2015 17:06,R_3pn9WIWxPCvKVOG,,,,,,,,,,5,4,3,,,,2,26,5,3,5,1,99706
1/9/2015 17:06,1/9/2015 17:07,IP Address,108.30.101.136,,41,TRUE,1/9/2015 17:07,R_3ew2euPxyeuCQu5,10,7,6,,,,,,,,,,,,,1,19,5,3,2,1,37338
1/9/2015 17:06,1/9/2015 17:07,IP Address,50.45.44.232,,70,TRUE,1/9/2015 17:07,R_1k2pftrsxaCQH3c,,,,,,,2.5,2,1.5,,,,,,,1,33,5,6,2,2,65940
1/9/2015 17:02,1/9/2015 17:07,IP Address,24.238.41.59,,277,TRUE,1/9/2015 17:07,R_xfqyxXzQjq7fypP,,,,2,1.4,1,,,,,,,,,,2,57,5,4,2,1,65170
1/9/2015 17:05,1/9/2015 17:07,IP Address,24.20.59.246,,90,TRUE,1/9/2015 17:07,R_3rOfZ1kPhRRMM12,,,,,,,,,,,,,2.25,2,1,1,37,5,3,3,1,79050
1/9/2015 17:06,1/9/2015 17:08,IP Address,76.113.119.153,,70,TRUE,1/9/2015 17:08,R_28FYA0vvfxxPGje,,,,,,,,,,2.25,1.75,1.25,,,,1,32,5,4,2,1,52680
1/9/2015 17:07,1/9/2015 17:08,IP Address,75.183.123.12,,89,TRUE,1/9/2015 17:08,R_UbQXJyoICd5rB1n,,,,,,,5,4,3,,,,,,,2,45,5,3,4,1,51493
1/9/2015 17:07,1/9/2015 17:08,IP Address,104.230.38.242,,63,TRUE,1/9/2015 17:08,R_1rdAIxg7owvBfAv,,,,2,1.45,1,,,,,,,,,,1,35,5,2,2,1,13848
1/9/2015 17:06,1/9/2015 17:08,IP Address,184.56.134.233,,126,TRUE,1/9/2015 17:08,R_40yRw95ts1RGuCV,,,,2,1.75,1.5,,,,,,,,,,1,21,5,3,3,1,71852
1/9/2015 17:08,1/9/2015 17:08,IP Address,99.109.96.242,,36,TRUE,1/9/2015 17:08,R_1LXxvckj0yD4aMA,,,,,,,,,,,,,5,4,2,1,53,5,6,5,1,55105
1/9/2015 17:08,1/9/2015 17:08,IP Address,74.90.212.214,,34,TRUE,1/9/2015 17:08,R_3NOKdlzBqlrlTqK,,,,,,,,,,1,1.5,1.75,,,,1,26,5,4,3,1,66138
1/9/2015 17:07,1/9/2015 17:09,IP Address,24.216.28.85,,78,TRUE,1/9/2015 17:09,R_PHt3zmMFTedgcpP,2.5,2,1.5,,,,,,,,,,,,,2,33,5,4,4,1,91756
1/9/2015 17:08,1/9/2015 17:09,IP Address,184.1.32.173,,58,TRUE,1/9/2015 17:09,R_xEmcN75t8qQS3qp,,,,,,,,,,,,,5,3,2,2,29,5,4,2,1,98648
1/9/2015 17:09,1/9/2015 17:09,IP Address,65.129.186.182,,34,TRUE,1/9/2015 17:09,R_1GWDCuX0p0KPN8U,,,,,,,,,,8,6,3,,,,1,22,5,3,1,1,55823
1/9/2015 17:09,1/9/2015 17:09,IP Address,107.14.56.129,,34,TRUE,1/9/2015 17:09,R_R3UJanRwlwmqYXT,,,,,,,5,4,1,,,,,,,1,33,6,6,1,1,1476
1/9/2015 17:06,1/9/2015 17:10,IP Address,72.251.104.154,,203,TRUE,1/9/2015 17:10,R_29vL5GnSheVHUzP,,,,,,,10,7.5,5,,,,,,,1,31,"1,5",2,2,1,31823
1/9/2015 17:09,1/9/2015 17:10,IP Address,50.135.102.28,,39,TRUE,1/9/2015 17:10,R_2OVzgY8G9uyHWbT,,,,,,,,,,10,7,5,,,,1,22,5,2,1,1,84756
1/9/2015 17:08,1/9/2015 17:10,IP Address,24.151.154.198,,149,TRUE,1/9/2015 17:10,R_1OrTpZyqm7JxNvp,,,,,,,5,4,3,,,,,,,1,31,5,6,3,1,30500
1/9/2015 17:10,1/9/2015 17:11,IP Address,100.34.14.215,,67,TRUE,1/9/2015 17:11,R_2PoQFOpIMx3q30E,,,,2.05,1.85,1.5,,,,,,,,,,2,20,3,2,3,1,73918
1/9/2015 17:11,1/9/2015 17:11,IP Address,76.173.145.1,,40,TRUE,1/9/2015 17:11,R_XyV5EU9n8OV1Off,2.5,1.5,1,,,,,,,,,,,,,1,24,2,4,3,1,63262
1/9/2015 17:11,1/9/2015 17:12,IP Address,198.14.223.33,,51,TRUE,1/9/2015 17:12,R_2Y4dP6FMzNG5YPq,2,1.5,1,,,,,,,,,,,,,2,21,2,3,2,1,31539
1/9/2015 17:11,1/9/2015 17:12,IP Address,63.141.198.21,,76,TRUE,1/9/2015 17:12,R_brq9t9Gzlu9TrVP,,,,3.5,3,2,,,,,,,,,,1,34,5,3,4,1,67099
1/9/2015 17:11,1/9/2015 17:12,IP Address,24.130.167.107,,74,TRUE,1/9/2015 17:12,R_2WMPdfnUO8xOcZz,,,,,,,,,,,,,7,6,4,2,51,5,4,3,1,73650
1/9/2015 16:51,1/9/2015 17:13,IP Address,72.82.143.193,,1319,TRUE,1/9/2015 17:13,R_XTTyFCGVlMfpPiN,,,,,,,,,,3,2.25,2,,,,2,29,2,4,3,1,48236
1/9/2015 17:13,1/9/2015 17:13,IP Address,96.229.4.198,,27,TRUE,1/9/2015 17:13,R_3a3kS8wr2JHEEs9,3,1.5,1,,,,,,,,,,,,,1,23,2,4,2,1,45452
1/9/2015 17:06,1/9/2015 17:13,IP Address,96.242.212.166,,412,TRUE,1/9/2015 17:13,R_22nuJx3XFeWCqjQ,,,,,,,,,,,,,5,5,5,1,27,5,4,4,1,19203
1/9/2015 17:13,1/9/2015 17:13,IP Address,72.19.89.105,,31,TRUE,1/9/2015 17:13,R_2D0jvPo3yj5xoMF,,,,,,,10,7.5,5,,,,,,,1,22,5,3,5,1,46479
1/9/2015 17:12,1/9/2015 17:13,IP Address,72.241.61.10,,53,TRUE,1/9/2015 17:13,R_1i3dxznuvkOOvVw,,,,5,3,2,,,,,,,,,,2,24,5,4,2,1,3260
1/9/2015 17:12,1/9/2015 17:13,IP Address,96.251.123.41,,77,TRUE,1/9/2015 17:13,R_Za7h5HjGwMa2nhT,,,,,,,,,,8,7,5,,,,1,21,2,2,2,1,91647
1/9/2015 17:13,1/9/2015 17:14,IP Address,96.252.13.102,,49,TRUE,1/9/2015 17:14,R_1OThfAebJrHI576,3,2.19,1.99,,,,,,,,,,,,,1,24,5,4,3,1,71108
1/9/2015 17:13,1/9/2015 17:14,IP Address,161.49.249.254,,24,TRUE,1/9/2015 17:14,R_1jjQwDv7q2lhlsi,,,,3,2,1,,,,,,,,,,1,23,5,4,2,1,54272
1/9/2015 17:13,1/9/2015 17:14,IP Address,173.29.186.110,,74,TRUE,1/9/2015 17:14,R_20Nx37vgJ3KUXwi,,,,,,,,,,3,2,1.75,,,,1,33,5,6,4,1,61966
1/9/2015 17:12,1/9/2015 17:14,IP Address,65.28.80.203,,121,TRUE,1/9/2015 17:14,R_1mxgUeQY6nb4f1k,,,,,,,,,,,,,3.5,2.5,1.5,1,41,3,4,2,1,28591
1/9/2015 17:13,1/9/2015 17:14,IP Address,65.48.2.248,,41,TRUE,1/9/2015 17:14,R_BK4ZTAjhK4y202R,,,,,,,3,2.5,2,,,,,,,1,27,"2,5",6,3,1,42492
1/9/2015 17:13,1/9/2015 17:14,IP Address,108.201.86.39,,55,TRUE,1/9/2015 17:14,R_1CKqCJPTmhiBIcl,,,,,,,,,,,,,1.5,1.25,0.99,2,30,2,4,4,1,79646
1/9/2015 17:14,1/9/2015 17:15,IP Address,107.4.86.190,,52,TRUE,1/9/2015 17:15,R_1HoZR8AEPoPuY8g,,,,,,,,,,,,,3,2.5,1.5,1,30,5,6,2,1,13011
1/9/2015 17:14,1/9/2015 17:15,IP Address,216.93.232.77,,69,TRUE,1/9/2015 17:15,R_USzuR1q7jyGzz4R,,,,2,1.5,1,,,,,,,,,,2,58,5,3,5,1,27265
1/9/2015 17:14,1/9/2015 17:15,IP Address,108.40.57.224,,68,TRUE,1/9/2015 17:15,R_2CsjwPiGZ4RBpRx,,,,,,,,,,5,4,3,,,,1,21,5,3,2,1,64946
1/9/2015 17:15,1/9/2015 17:16,IP Address,99.0.107.45,,41,TRUE,1/9/2015 17:16,R_1eWO4F4zAxDJ9gx,,,,2.5,2,1.5,,,,,,,,,,2,21,5,3,3,1,35633
1/9/2015 17:15,1/9/2015 17:16,IP Address,69.254.158.243,,67,TRUE,1/9/2015 17:16,R_2wEOopGoptW97RU,,,,,,,4,3.25,2.5,,,,,,,2,49,5,3,3,1,87508
1/9/2015 17:14,1/9/2015 17:16,IP Address,108.250.206.38,,172,TRUE,1/9/2015 17:16,R_2rBrKkkQ9EtU8fP,3.5,2.25,2,,,,,,,,,,,,,1,52,5,4,2,1,84273
1/9/2015 17:16,1/9/2015 17:16,IP Address,69.2.247.2,,43,TRUE,1/9/2015 17:17,R_1NwtUcrfsJw9Tcw,2,1.75,1.25,,,,,,,,,,,,,2,32,5,4,3,1,91883
1/9/2015 17:16,1/9/2015 17:17,IP Address,74.140.36.219,,43,TRUE,1/9/2015 17:17,R_2wGiTNVMDFk3dVm,,,,,,,,,,1.5,1.25,1,,,,1,30,5,4,1,1,37030
1/9/2015 17:17,1/9/2015 17:18,IP Address,8.20.108.136,,42,TRUE,1/9/2015 17:18,R_cNIKO4ocJLs228Z,,,,,,,,,,,,,3,2.5,1.25,2,24,5,4,3,1,86053
1/9/2015 17:17,1/9/2015 17:18,IP Address,67.248.50.79,,80,TRUE,1/9/2015 17:18,R_30ks49MTfhNu2cz,,,,,,,,,,,,,9,7,5,2,18,5,2,2,1,41282
1/9/2015 17:17,1/9/2015 17:18,IP Address,146.201.170.232,,59,TRUE,1/9/2015 17:18,R_3q7mOk1ZoAMRsxG,4.45,3.5,3,,,,,,,,,,,,,1,18,5,3,3,1,24345
