StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CRT1,CRT2,CRT3,compcheck,interested,wta_1,wta_2,wta_3,es1_1,es1_2,es1_3,es1_4,es1_5,es1_6,es1_7,es1_8,es2_1_1,es2_1_2,es2_1_3,es2_1_4,es2_1_5,es2_1_6,es2_1_7,es2_1_8,es2_1_9,es2_1_10,es2_2_1,es2_2_2,es2_2_3,es2_2_4,es2_2_5,es2_2_6,es2_2_7,es2_2_8,es2_2_9,es2_2_10,es2_2_11,es2_2_12,es2_2_13,es2_2_14,es2_2_15,es2_2_16,es3_1,es3_2,es3_3,es3_4,es3_5,es3_6,es3_7,es3_8,es3_9,es3_10,es3_11,es3_12,es3_13,es3_14,es3_15,es3_16,es3_17,es3_18,gender,age,income,ethnicity,edu,hhsize,fam,fam.open,purpose,wid,sid,mid,index
4/2/2019 14:40,4/2/2019 14:45,0,73.23.4.63,100,291,1,4/2/2019 14:45,R_1LCo7jLTsPXJ294,,,,,26.25190735,-81.76360321,anonymous,EN,24,100,0.1,"1,2,3",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,9,6,4,4,0,,To figure out the preferences of what people like at a certain age.,A3W324ZDZMI1KE,intermediate03212016,16,327
4/2/2019 14:42,4/2/2019 14:45,0,104.238.59.39,100,141,1,4/2/2019 14:45,R_3qyyJARmPKDfN07,,,,,37.75100708,-97.8219986,anonymous,EN,24,100,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A3J1ZWTK49II2R,intermediate03212016,10,328
4/2/2019 14:41,4/2/2019 14:45,0,70.234.89.239,100,252,1,4/2/2019 14:45,R_2S0w9wgqT34MA0j,,,,,30.27549744,-81.58149719,anonymous,EN,40,100,0.1,"1,2,3",1,0.75,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,7,3,3,2,0,,,A1MZ1EU82NE0PQ,intermediate03212016,10,329
4/2/2019 14:37,4/2/2019 14:45,0,23.242.223.29,100,470,1,4/2/2019 14:45,R_RfRRBcijXoYhS0h,,,,,34.1927948,-118.4886017,anonymous,EN,24,100,0.1,"1,2,3",1,1,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,1,1,2,6,0,,I honestly have no idea,AS2BR11IGDEAV,intermediate03212016,10,330
4/2/2019 14:41,4/2/2019 14:45,0,99.127.226.27,100,252,1,4/2/2019 14:45,R_1OwvWS1YGmIu8ZZ,,,,,37.37730408,-122.0194016,anonymous,EN,22,5,0.1,"1,2,3",1,0.4,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57,9,3,5,2,0,,unclear,A1B179AI3LZKWS,intermediate03212016,10,331
4/2/2019 14:39,4/2/2019 14:46,0,174.111.33.143,100,386,1,4/2/2019 14:46,R_1rqAD77qpCLTsem,,,,,36.11680603,-80.08370209,anonymous,EN,24,500,0.1,"1,2,3",1,0.1,0.12,0.45,3,3,1,1,,,1,5,10,10,10,2,5,3,8,1,1,0,,,,,,,,,,,,,,,,,51,51,51,53,52,51,51,52,52,51,52,54,53,52,51,64,63,61,1,46,3,3,5,2,0,,not sure,A3IG8113EBKTZC,intermediate03212016,10,332
4/2/2019 14:27,4/2/2019 14:46,0,172.13.204.244,100,1134,1,4/2/2019 14:46,R_1GVMDkaYw4rptcN,,,,,30.28370667,-81.82019806,anonymous,EN,24,4,0.1,"1,2,3",1,0.5,0.65,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,7,3,3,2,0,,To survey how people  think other people feel about specific topics or to observe how much surveyors expected to be paid based on number of questions,AXS8LSN1S9FBT,intermediate03212016,10,333
4/2/2019 14:44,4/2/2019 14:46,0,76.31.96.66,100,137,1,4/2/2019 14:46,R_11dU2lmJORubbih,,,,,29.52929688,-95.46260071,anonymous,EN,24,500,0.1,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1DY7YBIFS500B,intermediate03212016,16,334
4/2/2019 14:43,4/2/2019 14:46,0,67.254.142.174,100,223,1,4/2/2019 14:46,R_22mNVyPrHDtmbdH,,,,,40.76829529,-73.98020172,anonymous,EN,24,100,0.1,"1,2,3",1,0.8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,2,3,5,2,0,,To gauge what millennials do in life compared to older generations.,A35AH1BC14ZP2J,intermediate03212016,10,335
4/2/2019 14:39,4/2/2019 14:46,0,71.238.105.117,100,430,1,4/2/2019 14:46,R_VPgj3d3SMnbpO2l,,,,,44.94659424,-123.010498,anonymous,EN,47,5,0.05,"1,2,3",1,0.5,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,9,3,5,4,0,,I have no idea.,A1ESEOJT4ROGCY,intermediate03212016,10,336
4/2/2019 14:42,4/2/2019 14:47,0,71.71.213.164,100,302,1,4/2/2019 14:47,R_sB91faGgPEld7rj,,,,,35.22270203,-80.79380035,anonymous,EN,24,100,0.1,"1,2,3",1,0.5,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29,6,"1,3",3,2,0,,not sure,A2BFF9LK1065JW,intermediate03212016,10,337
4/2/2019 14:43,4/2/2019 14:47,0,47.34.252.74,100,231,1,4/2/2019 14:47,R_2SxI46LquXcNPvd,,,,,34.49940491,-117.2935944,anonymous,EN,24,5,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A3TFKABX2WVOZ6,intermediate03212016,16,338
4/2/2019 14:41,4/2/2019 14:47,0,141.210.41.253,100,390,1,4/2/2019 14:47,R_3KILQtlrRDnir2Q,,,,,42.66259766,-83.18370056,anonymous,EN,24,100,0.1,"1,2,3",1,0.2,0.25,0.45,1,4,1,2,3,2,1,3,2,7,4,2,5,3,8,1,0,0,,,,,,,,,,,,,,,,,51,52,53,53,52,54,53,52,52,51,53,52,53,52,51,61,64,62,1,21,1,1,3,4,0,,The purpose of this study was to understand people's choices and what influences them ,A32NMMYGCIGG3J,intermediate03212016,10,339
4/2/2019 14:44,4/2/2019 14:48,0,35.129.43.64,100,226,1,4/2/2019 14:48,R_Y4tfW2vTy8AXdUR,,,,,38.73100281,-90.10970306,anonymous,EN,47,5,0.05,"1,2,3",1,0.5,0.75,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,2,3,5,2,1,The math questions are similar to other questions I've seen before,I'm not entirely sure,A3ROI7SRC1SG2K,intermediate03212016,16,340
4/2/2019 14:42,4/2/2019 14:48,0,75.170.37.149,100,359,1,4/2/2019 14:48,R_1eOVgR1sX5eRmRA,,,,,35.58839417,-77.14040375,anonymous,EN,24,10,0.05,"1,2,3",1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,3,1,3,1,0,,predictions ,A3CXJ18H14DXBN,intermediate03212016,16,341
4/2/2019 14:32,4/2/2019 14:48,0,72.175.189.198,100,935,1,4/2/2019 14:48,R_ZI5iYxiwY7FkzMB,,,,,39.07829285,-108.5457001,anonymous,EN,24,5,0.1,"1,2,3",1,0.1,0.1,0.1,1,4,1,3,,,1,1,10,9,10,8,7,0,0,5,8,8,,,,,,,,,,,,,,,,,58,51,51,51,51,51,51,55,53,51,51,52,53,53,55,61,62,62,1,43,1,6,5,4,0,,I don't know I got sidetracked.  To question a persons willingness to participate in a survey.,A2DXM1059QE7BZ,intermediate03212016,10,342
4/2/2019 14:39,4/2/2019 14:48,0,196.17.64.171,100,540,1,4/2/2019 14:48,R_t0f0GD3YLvcxjqN,,,,,34.05439758,-118.2440033,anonymous,EN,47,100,0.1,"1,2,3",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,2,4,5,5,0,,This survey based on peoples whishlists,A17BIHHQQW6342,intermediate03212016,16,343
4/2/2019 14:41,4/2/2019 14:48,0,68.111.152.150,100,410,1,4/2/2019 14:48,R_2wGka4wvohVC7Th,,,,,33.13659668,-117.0610962,anonymous,EN,47,5,0.05,"1,2,3",1,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,7,2,5,3,0,,To study how people perceive differences in generation?,A1T6TPNU64ZH9F,intermediate03212016,16,344
4/2/2019 14:48,4/2/2019 14:49,0,12.207.83.2,100,78,1,4/2/2019 14:49,R_1jqErWPEmLQKBLI,,,,,42.21960449,-83.604599,anonymous,EN,24,5,0.1,"1,3,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2PR62W2I7YGNT,intermediate03212016,10,345
4/2/2019 14:45,4/2/2019 14:49,0,173.171.72.251,100,247,1,4/2/2019 14:49,R_3ilQu4fByMz00cL,,,,,28.01730347,-82.74610138,anonymous,EN,47,5,0.1,"1,2,3",1,0.25,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,7,3,5,2,0,,to see how much we think our time is worth ,A2E2O8EBNS694H,intermediate03212016,16,346
4/2/2019 14:40,4/2/2019 14:49,0,174.201.9.156,100,565,1,4/2/2019 14:49,R_1PZzP2k11oX0EKQ,,,,,40.20329285,-75.30190277,anonymous,EN,47,5,0.05,"1,2,3",1,0.5,0.55,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46,7,3,4,3,0,,,A3EIVR2LS7CCWB,intermediate03212016,10,347
4/2/2019 14:45,4/2/2019 14:50,0,99.190.41.91,100,293,1,4/2/2019 14:50,R_5nxUOuVdwOVKmaZ,,,,,35.47399902,-80.87290192,anonymous,EN,47,5,0.05,"1,2,3",1,0.3,0.4,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,7,3,8,1,0,N/A,To gauge perceptions versus reality of different generations,A2UR71SQJ5G3F6,intermediate03212016,10,348
4/2/2019 14:34,4/2/2019 14:50,0,73.147.98.39,100,949,1,4/2/2019 14:50,R_qJYvU2JSK46Kml3,,,,,37.46380615,-77.39800262,anonymous,EN,47,100,0.1,"1,2,3",1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,4,1,5,4,0,,The purpose was to show how a person's age affect attitudes and perceptions of the world.,AJU42382Q0CG1,intermediate03212016,10,349
4/2/2019 14:43,4/2/2019 14:50,0,73.110.37.230,100,414,1,4/2/2019 14:50,R_2783DFzFlKyFLGA,,,,,41.81959534,-87.61260223,anonymous,EN,24,100,0.1,"1,2,3",1,0.5,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,1,"3,5",4,2,0,n/A,To research my judgements of people in different age groups.,AEKJ0Q3OITMRJ,intermediate03212016,16,350
4/2/2019 14:43,4/2/2019 14:50,0,63.153.158.117,100,426,1,4/2/2019 14:50,R_3dLZvEt9MYbGEcd,,,,,44.32240295,-96.92510223,anonymous,EN,24,100,0.1,"1,2,3",1,0.5,0.6,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,4,3,6,6,1,I have seen the math questions before.,Not sure.,A23S3TBFRILU5H,intermediate03212016,10,351
4/2/2019 14:44,4/2/2019 14:50,0,172.56.36.135,100,342,1,4/2/2019 14:50,R_vMpwr8CqGfdZWJb,,,,,40.73370361,-74.19390106,anonymous,EN,47,5,0.1,"1,2,3",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,4,3,2,2,0,,To gain insight into age bias.,A2AUFX9LIOVK6Z,intermediate03212016,10,352
4/2/2019 14:47,4/2/2019 14:50,0,96.29.155.252,100,157,1,4/2/2019 14:50,R_2ALGpAhftPI7xms,,,,,38.22000122,-85.69419861,anonymous,EN,24,100,0.1,"1,2,3",1,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,4,3,4,6,0,,To see people's opinions on age differences,A38J4OV2B8W1OY,intermediate03212016,10,353
4/2/2019 14:44,4/2/2019 14:50,0,24.32.214.103,100,372,1,4/2/2019 14:50,R_3gLpH8y4tlgqH1O,,,,,30.00100708,-91.81999969,anonymous,EN,47,5,1.05,"1,2,3",1,0.5,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52,1,3,2,2,0,,I have no clue.,A29CR7XAVHZI5E,intermediate03212016,16,354
4/2/2019 14:37,4/2/2019 14:50,0,24.158.133.13,100,804,1,4/2/2019 14:50,R_3nvGGO1M5JewFgy,,,,,36.56860352,-82.18190002,anonymous,EN,47,5,0.1,"1,2,3",1,0.25,0.35,0.4,,,,,,,,,,,,,,,,,,,3,8,3,5,9,7,5,6,3,6,9,8,5,9,8,11,57,51,51,51,51,51,51,51,51,51,51,51,52,51,57,61,63,63,0,43,2,3,5,4,0,,To evaluate perception of social trends based on age,A2Y39EF76MUQO7,intermediate03212016,16,355
4/2/2019 14:39,4/2/2019 14:50,0,72.231.248.14,100,649,1,4/2/2019 14:50,R_2bMZZ0rlNveEfav,,,,,42.47120667,-78.93389893,anonymous,EN,47,5,0.05,"1,2,3",1,0.1,0.17,0.2,1,4,1,2,6,2,1,2,,,,,,,,,,,2,8,3,4,4,7,4,9,4,6,6,9,4,9,7,12,51,51,52,53,52,53,52,52,52,53,53,53,53,52,51,63,63,62,1,31,3,3,5,1,1,The questions about the bat costs and the lily pads. Unless that was the last HIT I just did and I am confusing them. ,To see if how healthy a food item was had an affect on how likely a person was to eat it. ,A2OFH3CZTYHG33,intermediate03212016,16,356
4/2/2019 14:46,4/2/2019 14:50,0,209.220.55.180,100,226,1,4/2/2019 14:50,R_27ffIlrNt0VIrp7,,,,,42.92289734,-88.84670258,anonymous,EN,12,100,0.1,"1,2,3",1,0.4,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,9,3,5,3,1,The initial set of math questions.,how older people percieved to use technology.,A2WITNAWNFT67B,intermediate03212016,16,357
4/2/2019 14:42,4/2/2019 14:51,0,72.129.153.70,100,491,1,4/2/2019 14:51,R_26lHV32avqxwZWH,,,,,44.49139404,-87.92669678,anonymous,EN,47,5,0.05,"1,2,3",1,0.2,0.3,0.35,1,2,1,3,,,3,3,,,,,,,,,,,2,7,4,5,8,8,5,5,1,6,8,4,3,0,0,13,58,53,54,52,54,54,51,53,54,52,54,52,52,54,52,61,62,63,1,60,1,3,5,1,0,,I don't know.,A2TDK0LD62WZ8Y,intermediate03212016,16,358
4/2/2019 14:45,4/2/2019 14:51,0,136.53.53.78,100,346,1,4/2/2019 14:51,R_2SvujpGnZMyOLso,,,,,37.75100708,-97.8219986,anonymous,EN,47,5,0.1,"1,2,3",1,0.5,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,9,3,3,6,0,,I am not sure. I could not grasp the commonality. ,AXYQUQZ664FI1,intermediate03212016,10,359
4/2/2019 14:42,4/2/2019 14:51,0,74.94.171.137,100,532,1,4/2/2019 14:51,R_vcB78GQXBurtKZr,,,,,41.34210205,-72.44039917,anonymous,EN,47,5,0.1,"1,2,3",1,0.5,0.85,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,6,3,4,1,0,,Perception of age differences in various scenarios. ,A2RU4CSRZTTWD7,intermediate03212016,16,360
4/2/2019 14:48,4/2/2019 14:51,0,73.70.155.154,100,151,1,4/2/2019 14:51,R_1mrCTlPo00f1ggC,,,,,37.3881073,-121.8755951,anonymous,EN,24,100,0.1,"1,2,3",1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,2,2,5,3,1,,Determine age group would more likely do what is being asked.,A5UWA3ZKASWA9,intermediate03212016,10,361
4/2/2019 14:46,4/2/2019 14:51,0,108.218.181.39,100,278,1,4/2/2019 14:51,R_12xxMR333kJ1CA4,,,,,33.97639465,-117.3340988,anonymous,EN,47,5,0.05,"1,2,3",1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,2,3,6,2,0,,evaluate to generations' difference,AY5NQ32WP3BBI,intermediate03212016,10,362
4/2/2019 14:41,4/2/2019 14:51,0,199.67.140.46,100,638,1,4/2/2019 14:51,R_2c5ftiaUnMJBKUI,,,,,40.69400024,-73.99009705,anonymous,EN,24,100,1,"1,2,3",1,0.25,0.55,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,6,4,5,1,0,,I think the purpose of this study was to analyze the perception of technology when compared to different generations. ,A3L7OZ5EUV4UBE,intermediate03212016,16,363
4/2/2019 14:50,4/2/2019 14:51,0,65.220.84.241,100,91,1,4/2/2019 14:51,R_24Iq69kqodJjVQY,,,,,37.75100708,-97.8219986,anonymous,EN,48,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGC9SDAHS3ZQG,intermediate03212016,16,364
4/2/2019 14:45,4/2/2019 14:51,0,70.42.157.28,100,407,1,4/2/2019 14:51,R_6G5KdVoVRppXWWl,,,,,40.68159485,-73.97979736,anonymous,EN,24,100,0.1,"1,2,3",1,0.5,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,6,3,6,1,0,,Gauge perceptions of topics relative to age,A13W5J6AYWTZVL,intermediate03212016,16,365
4/2/2019 14:46,4/2/2019 14:52,0,47.39.58.87,100,378,1,4/2/2019 14:52,R_21nfPpXjSfJzKX2,,,,,43.227005,-123.5158005,anonymous,EN,24,100,0.1,"1,2,3",1,0.3,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,51,51,51,52,52,51,51,51,51,51,51,51,51,52,62,63,61,1,28,4,3,3,3,0,,How different generations vary topic to topic,A2QEFWKYSMYOJT,intermediate03212016,10,366
4/2/2019 14:41,4/2/2019 14:52,0,47.152.98.57,100,697,1,4/2/2019 14:52,R_3rHeBmjve7xEac5,,,,,33.74159241,-116.9729996,anonymous,EN,47,5,0.05,"1,2,3",1,0.2,0.3,0.45,2,2,1,3,3,4,1,4,,,,,,,,,,,2,5,2,3,8,7,3,8,3,5,9,9,3,8,6,13,52,51,51,52,52,52,53,51,51,51,52,51,51,51,52,62,62,61,0,32,2,3,3,3,0,,my opinions on brands.,A1CW0W7Q2NLDDJ,intermediate03212016,16,367
4/2/2019 14:48,4/2/2019 14:53,0,173.164.70.90,100,288,1,4/2/2019 14:53,R_2rp7YFrGAmY8nJR,,,,,44.0644989,-123.1461029,anonymous,EN,47,5,0.05,"1,2,3",1,0.5,1,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,1,3,3,1,0,,,A32FKF2PQ5EXER,intermediate03212016,16,368
4/2/2019 14:45,4/2/2019 14:53,0,75.136.13.2,100,472,1,4/2/2019 14:53,R_1dlXEWRqkKXGocS,,,,,36.53990173,-82.72519684,anonymous,EN,47,5,0.05,"1,2,3",1,1.11E+24,1,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,5,3,4,3,0,,don't know,A3IYPT63299YKH,intermediate03212016,16,369
4/2/2019 14:38,4/2/2019 14:53,0,65.123.106.202,100,912,1,4/2/2019 14:53,R_1pLkZmEuGP5eGhe,,,,,44.18110657,-88.47920227,anonymous,EN,47,5,10,"1,2,3",1,0.3,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51,3,3,5,2,0,,judgement of others,A2STBTRTBN661Z,intermediate03212016,10,370
4/2/2019 14:33,4/2/2019 14:53,0,184.183.28.233,100,1211,1,4/2/2019 14:53,R_1rHC4hcNfGxph9q,,,,,33.5493927,-111.9564972,anonymous,EN,47,5,0.1,"1,2,3",1,0.5,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,9,"2,3",4,5,0,n/a,Perceptions of things,A1PJUYJ7W2LKKQ,intermediate03212016,16,371
4/2/2019 14:48,4/2/2019 14:53,0,47.202.8.32,100,331,1,4/2/2019 14:53,R_3pa260oERb2DLyR,,,,,27.26359558,-82.51709747,anonymous,EN,24,5,0.1,"1,2,3",1,0.25,0.35,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,51,51,52,51,52,53,51,51,51,52,51,51,51,52,63,61,61,0,32,4,3,3,1,0,none,smart phone brand choice and what consumers  are looking for,A12HDJ12EUO3JG,intermediate03212016,10,372
4/2/2019 14:43,4/2/2019 14:53,0,172.58.111.114,100,638,1,4/2/2019 14:53,R_31XcdkAmo0fUNg0,,,,,32.86869812,-96.86260223,anonymous,EN,47,5,2.1,"1,2,3",1,0.5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,3,1,4,3,1,Yes the age difference,Great survey,A2TVOGVWO882L1,intermediate03212016,16,373
4/2/2019 14:43,4/2/2019 14:54,0,24.164.171.41,100,648,1,4/2/2019 14:54,R_V45HDxbb5C7ntSx,,,,,41.45350647,-74.47740173,anonymous,EN,47,5,0.1,"1,2,3",1,0.2,0.25,0.35,1,2,1,3,6,4,1,2,9,8,6,3,5,9,10,4,7,7,,,,,,,,,,,,,,,,,52,53,53,54,54,52,52,54,54,52,55,55,52,54,52,62,63,61,0,28,1,"3,4",2,2,1,Similar to elements in other surveys,decision making,A2288H89XTSRWN,intermediate03212016,10,374
4/2/2019 14:47,4/2/2019 14:54,0,99.59.117.76,100,393,1,4/2/2019 14:54,R_4GGeG6lYAFulJHH,,,,,32.79670715,-117.1367035,anonymous,EN,47,5,0.5,"1,2,3",1,0.4,1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63,9,2,6,2,0,,speculation ,A14Z1JSAR9JEON,intermediate03212016,16,375
4/2/2019 14:49,4/2/2019 14:54,0,71.218.73.71,100,316,1,4/2/2019 14:54,R_oXm68qAs8WRT6Nj,,,,,39.62530518,-104.7863007,anonymous,EN,47,20,0.1,"1,2,3",1,0.25,1.5,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,4,3,2,1,0,,not sure,A1V7PBZR5M9RBG,intermediate03212016,16,376
4/2/2019 14:43,4/2/2019 14:55,0,68.107.220.140,100,731,1,4/2/2019 14:55,R_2Po5UngkUkceduw,,,,,33.40609741,-112.0264969,anonymous,EN,24,100,0.1,"1,2,3",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38,6,3,3,3,0,,To determine if how different generations react to and use information. ,A1BRPPNBN3LKU5,intermediate03212016,10,377
4/2/2019 14:50,4/2/2019 14:55,0,67.82.82.187,100,332,1,4/2/2019 14:55,R_1KrxedITiVVWQZ9,,,,,40.91149902,-74.41400146,anonymous,EN,12,500,0.1,"1,2,3",1,0.5,0.6,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52,9,3,5,5,0,,to study differences & perceived differences with different generations,AYOSO1RRRA4B6,intermediate03212016,10,378
4/2/2019 14:37,4/2/2019 14:56,0,23.124.9.205,100,1143,1,4/2/2019 14:56,R_Um9XJ7HNr2CcVPz,,,,,36.04989624,-83.92279816,anonymous,EN,24,100,0.1,"1,2,3",1,0.05,0.08,0.1,4,3,1,1,6,2,1,1,3,4,9,1,5,7,3,1,1,1,,,,,,,,,,,,,,,,,52,51,51,53,52,52,52,52,51,52,52,51,52,52,52,61,64,62,1,53,6,4,3,1,1,I have taken surveys which are multiple choice and I use some of the brands mentioned. ,The purpose may be to obtain data on consumer's preferences for specific products but it also could be to obtain marketing data in general. ,A3D8XFDVD21U0G,intermediate03212016,10,379
4/2/2019 14:49,4/2/2019 14:56,0,172.58.232.177,100,420,1,4/2/2019 14:56,R_2wREdVxVwvmHsWj,,,,,40.76409912,-74.16539764,anonymous,EN,47,1,0.05,"1,2,3",1,0.5,0.6,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,36,9,3,6,5,0,,Understanding generational differences.,A3ECSH4KKQJX9N,intermediate03212016,16,380
4/2/2019 14:48,4/2/2019 14:56,0,108.41.123.98,100,487,1,4/2/2019 14:56,R_3lKqWD5JvF2xmHs,,,,,41.03979492,-73.81169891,anonymous,EN,49,5,0.1,"1,2,3",1,0.4,0.65,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,1,2,3,1,1,The part where you are asked what price it would take for you to take the survey.,"Not really sure, maybe to gauge what mturk workers think is a fair price for certain studies?",A1A8VMLJFFGCB6,intermediate03212016,16,381
4/2/2019 14:49,4/2/2019 14:56,0,65.183.138.250,100,443,1,4/2/2019 14:56,R_1F5Q5lrkhnsNOI5,,,,,44.4828949,-73.22530365,anonymous,EN,47,5,1.05,"1,2,3",1,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,2,3,2,4,1,General demographic questions pop up frequently in surveys,Comparing and contrasting various demographic,A233KQOP9UND2P,intermediate03212016,10,382
4/2/2019 14:50,4/2/2019 14:57,0,198.27.82.83,100,420,1,4/2/2019 14:57,R_1IhjuPhOHenfEc9,,,,,45.50630188,-73.57939911,anonymous,EN,24,5,10,"1,2,3",1,0.5,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,1,3,3,1,0,,,A1K2WI9QXXU9SK,intermediate03212016,16,383
4/2/2019 14:50,4/2/2019 14:57,0,173.72.42.198,100,450,1,4/2/2019 14:57,R_2pL8GiJBYnpClgQ,,,,,39.37620544,-75.16169739,anonymous,EN,24,5,10,"1,2,3",1,1,1,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,9,3,2,1,0,,,A2KRPK3GQR0GA9,intermediate03212016,10,384
